fingerprint,title,author,issue,date,categories,tags,id,license,source,source-hostname,hostname,filename,has_text
g+Arfb6O/EriGw6AUEMPN1XhU+g=,Out of Feyvale,Astrid S. Nielsen,Issue 56: 4th Quarter 2015,2015-09-14,Fiction,,,,https://www.abyssapexzine.com/2015/09/out-of-feyvale/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/DDsJ73800uw8owXrw6NS1lbS2jU.json,TRUE
g8GQ6hsrDJ1KNbZWi3CHAtHP0sc=,One Soul Parchment Thin,Calder Hutchinson ,Issue 71: 3rd Quarter 2019,2019-06-07,Fiction,,,,https://www.abyssapexzine.com/2019/06/one-soul-parchment-thin/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/hKM-xyb3iOtvKoviOnfdxokZEDE.json,TRUE
gLfzHDN1CLHnSpwieVPcQuCNxLY=,Memory’s Rule,Genevieve Sinha,Issue 83: 3rd Quarter 2022,2022-06-10,Fiction,,,,https://www.abyssapexzine.com/2022/06/memorys-rule/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/vkf9XH99MI6alCoZJw9u5DVeYJ0.json,TRUE
gPESRk1NzZsZl1dyeSiuAqMYJJU=,The Barrow Man,Lisa Batya Feld,Issue 13: January-February 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-january-february-2005-the-barrow-man/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Z8hvnrvgQdvAxBW0+q5a73UGs9Y.json,TRUE
gWGPmx2yNGdWkIxsXCSdJ8Q9QAU=,The Night The Stars Sang Out My Name,Ken Scholes,Issue 27: 3rd Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/the-night-the-stars-sang-out-my-name/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/4OuFVcLNhDTjpK9loXv8ExZyMaE.json,TRUE
ggmWWN8NAwT1TUN2n3cLkJyhaOY=,Raspberry Pudding,M.K. Hutchins,Issue 46: 2nd Quarter 2013,2013-04-01,Flash Fiction,,,,https://www.abyssapexzine.com/2013/03/raspberry-pudding-mk-hutchins/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/I43vKn7KJLzDpjAlSUaAJzTt-5k.json,TRUE
gi4AWxlQ3gaKuS7XM+CJg+glvV0=,Lot No. 024: Intergalactic Death Ray,Nemma Wollenfang,Issue 73: 1st Quarter 2020,2020-01-01,Flash Fiction,,,,https://www.abyssapexzine.com/2020/01/lot-no-024-intergalactic-death-ray/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/sm2bL5FkJ4TP05gzdLm44RARvkI.json,TRUE
gsd9H3VLn1B3DbgBTMG5jeOaouc=,Dissonance,Jameyanne Fuller ,Issue 58: 2nd Quarter 2016,2016-03-15,Fiction,,,,https://www.abyssapexzine.com/2016/03/dissonance/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/d3g5cmFcRj0SQoJXW+HSg22FEsA.json,TRUE
gtM2Ym5gxgpobXi5hgCSFQbmq6o=,Birther of Stars,Leslie Vedder,Issue 83: 3rd Quarter 2022,2022-06-14,Fiction,,,,https://www.abyssapexzine.com/2022/06/birther-of-stars/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/IRZDfaTc85G-VW75xDzKxa8kR1o.json,TRUE
gziVPRTCyHhWWQWulEi8PWqkgss=,Ashes to Ashes,MP Ericson,Issue 12: November-December 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-november-december-2004-ashes-to-ashes/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/xWs6EP5jveLUt5RcyIbZeUwfLOo.json,TRUE
hGqER5IRZKw/4WjzGRBa9fiRVcg=,The Coming End,Bryan Thomas Schmidt and Jonathan Miller,Issue 75: 3rd Quarter 2020,2020-06-17,Fiction,,,,https://www.abyssapexzine.com/2020/06/the-coming-end/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/P7UIdbBHKrhxWeIaxB2HjlF6Z7c.json,TRUE
hHM4xd7voSTRxQaaz4Y2d04scu8=,The White Foal,F.J.Bergmann ,Issue 71: 3rd Quarter 2019,2019-06-07,Flash Fiction,,,,https://www.abyssapexzine.com/2019/06/the-white-foal/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/mo8dpT4mJrXRBcHPuhMZ2T8jEZ4.json,TRUE
hIMmOLd3sI2EhJLMfDYENtiNmv4=,Making A Sparrow,Tracina Jackson-Adams,Issue 8: March/April 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-marchapril-2004-making-a-sparrow/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/9eorw1kOxXqUWiI98t1HZ3YSF0M.json,TRUE
hIXUWRg3mEIbf9BoLNQQwY7/Ds0=,Salt Brides,Shira Lipkin,Issue 36: 4th Quarter 2010,2011-01-02,Flash Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/salt-brides/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/7-M0E8CYtgOoUk571AFm17rPMLM.json,TRUE
hLUHKrxp7GrMNgAW2uKPWkOcdiA=,Those Boiled Bones,Jay Lake,Issue 7: January/February 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-january-february-2004-those-boiled-bones/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/HGsaZF9HdlbbAwq0v+pv37TtibQ.json,TRUE
hMNy8J2bsY4zBU5aa99RDeJytaE=,The Clockwork Boy,Cecilia Dominic,Issue 54: 2nd Quarter 2015,2015-03-20,Fiction,,,,https://www.abyssapexzine.com/2015/03/the-clockwork-boy/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Bw1A53ASQMPQl3FnzunIArSbhTA.json,TRUE
hZvG++ufYHcOaDCYda7t2qZQaNY=,Bute Street,Craig Owen Jones,Issue 56: 4th Quarter 2015,2015-09-12,Fiction,,,,https://www.abyssapexzine.com/2015/09/bute-street/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/EnpscTyAwbbtEt2BTgo7-KcIGGI.json,TRUE
hhKyqbTVxbHK7CI641jASQcrkDA=,Being Blue,Shane Nelson,Issue 23: 3rd Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/being-blue/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Y95MJ3SFjlR5+4Q3QIT92V+a0T0.json,TRUE
hwN8LYVuYtHrgC2hdsRNwO0TXl4=,The Devil You Know,Heidi Wessman Kneale,Issue 22: 2nd Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/the-devil-you-know/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/9gBp6N3tCyeCb-BMEGpzjAmxVcA.json,TRUE
i2QYqVdKwyyhrEytKR8OzyrPpXg=,The Relativity Prison ,Igor Teper,Issue 16: 4th Quarter 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-fourth-quarter-2005-the-relativity-prison/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/hQpoGGKOPWNNa9s6J6uYwXVUaMA.json,TRUE
i662oRBbIfztlrYmSkUQnv2aE+U=,Healing In The Absence of An Oral Culture,Greg Beatty,Issue 5: September/October 2003,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2003/abyss-apex-septembernovember-2003-healing-in-the-absence-of-an-oral-culture/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/oS1fn2sLN8W2ZDrXzGLs9oOkWms.json,TRUE
iDJZO9/ktvPZ1dsE24zEiwZhuWw=,Fairyland,by Jennifer Greylyn,Issue 35: 3rd Quarter 2010,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/fairyland/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/WkWe7a9oRlBCtdTAwdAWgOZyTjA.json,TRUE
iKwy05t4lORY3bcq7Lg9M8OULk0=,In The Bag,Kit St. Germain,Issue 35: 3rd Quarter 2010,2011-01-02,Flash Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/in-the-bag/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/VvvN3+LsMrZNJSK+oC81jkJ7IUc.json,TRUE
iQ7a4u2nGo09oUK7lWy+xedvKDc=,Melton’s Jam,A.W. Marshall,Issue 77: 1st Quarter 2021,2021-01-01,Fiction,,,,https://www.abyssapexzine.com/2021/01/meltons-jam/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/oic27cpDfHY51KP-tW6ZZ1oC0C8.json,TRUE
iTnFlAfLt41zAZoe+ffBq9B+ydI=,Smudges in the Holiday Window,C.A. Rowland,Issue 84: 4th Quarter 2022,2022-12-15,Fiction,,,,https://www.abyssapexzine.com/2022/12/smudges-in-the-holiday-window/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/DODESWk9vGIowf0DnaVpYtX-6Ng.json,TRUE
iVTkhWSDXvj03UaK3QF7As4TGuc=,She’s Ultraviolet,Jay Caselberg,Issue 42: 2nd Quarter 2012,2012-03-28,Fiction,,,,https://www.abyssapexzine.com/2012/03/ultraviolet/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/yHYNgkZGm8UuQtK++l-G0EARmmw.json,TRUE
ieh0mePq/XrNaJP66y1r1CqhP8g=,Middle of Nowhere,Walter Dinjos,Issue 66: 2nd Quarter 2018,2018-03-05,Fiction,,,,https://www.abyssapexzine.com/2018/03/middle-of-nowhere/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/wM+yX+eXe58hDsB4kP21KnTG70Y.json,TRUE
ihh7bQyR65AGoMoenUvRKyBGzo0=,The Frozen People,Danny Adams,Issue 15: 3rd Quarter 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-third-quarter-2005-the-frozen-people/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/DfgumDKwRaTpl9gUJgiNQxaEKJQ.json,TRUE
ip1PlW7C0UJ2Hulk6Tycu9iIddQ=,Disarm,Vylar Kaftan,Issue 26: 2nd Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/disarm/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/WC2vaEY5BcbTfA4qEwzgePSYTKw.json,TRUE
ir9ZthV4vYoHliCot8MvF9n3670=,The A to Z of First Contact,Gareth D Jones,Issue 84: 4th Quarter 2022,2022-09-09,Flash,,,,https://www.abyssapexzine.com/2022/09/the-a-to-z-of-first-contact/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ZoeUCPRLvfFoXlwufsfGwRFYTDM.json,TRUE
jFPF/kLviBB6A4u2Cav5ef/wehM=,A Missed Diversion,R. S. Alexander ,Issue 70: 2nd Quarter 2019,2019-03-07,Fiction,,,,https://www.abyssapexzine.com/2019/03/a-missed-diversion/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/xVtOsZyuDJaGOW2D97eIN6yK8ck.json,TRUE
jH5ynndPzbSH8lbRy1zFFmT8trI=,With Triumph Home Unto Her House,Barbara Krasnoff,Issue 57: 1st Quarter 2016,2015-12-14,Fiction,,,,https://www.abyssapexzine.com/2015/12/with-triumph-home-unto-to-her-house/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/PkFwCVSHSlCJWroAlkHMIWoCgo4.json,TRUE
jIQcd6wuUVtucTCM70PVwDR6oKA=,Mother’s Condition: A Caustic Experiment,Laura Cooper,Issue 14: 2nd Quarter (April) 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-second-quarter-2005-mothers-condition-a-caustic-experiment/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ojvY6twg-iCZesrsgcKNLh5vn2c.json,TRUE
jTQ7tgRYMToeLcnI++1PqMwihfg=,Somethingness,Emil Terziev,Issue 59: 3rd Quarter 2016,2016-06-27,Fiction,,,,https://www.abyssapexzine.com/2016/06/somethingness/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/sX1Z0RPcyOm6WT4EkKFkhYPXrnk.json,TRUE
jjjH6Fzh+97qa3DjIJBP+ZKQuuI=,Goddess,Jon Hansen,Issue 19: 3rd Quarter 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/goddess/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/enXgT+uWDzCdyj9wDGoK3EW5nzo.json,TRUE
jm6GtMOuoVE103f9hoYUzjoGBH0=,Under The Blue Curve,Mark A. Rayner,Issue 24: 4th Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/under-the-blue-curve/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/y2gtJra-fUAX+oAeQVO0XmrWb9s.json,TRUE
jrrPBbCYNrkEg3E5PXcJ3nxYkcY=,Grey Head and Them Big Black Eyes,Ryan Robert Mullen,Issue 9: May/June 2004 All-Flash Issue,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-mayjune-2004-grey-head-and-them-big-black-eyes/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/q5JAheMx8as8e0X0DiP47-Sg1e8.json,TRUE
k+WY/14nwqwqbyeAWnI5BwdJdQk=,The Sea A Deeper Black,Tim Pratt,Issue 4: July/August 2003,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2003/abyss-apex-julyaugust-2003-the-sea-a-deeper-black/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/fhFxjiBF7tC1MD3ANBcOcinVDJI.json,TRUE
kAn7LsKgIn+ca0qDsMDI4qHpUL8=,Kintsugi,Amanda Dier,Issue 85: 1st Quarter 2023,2023-01-01,Fiction,,,,https://www.abyssapexzine.com/2023/01/kintsugi/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/BgFsBYE14gVHgqH7akACJgBYYw4.json,TRUE
kESjGGHrs7Jp08IXRMOyF22IlSY=,Things Can Only Get Better,Fiona Moore,Issue 80: 4th Quarter 2021,2021-09-03,Fiction,,,,https://www.abyssapexzine.com/2021/09/things-can-only-get-better/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/9T+w1vJgTNQolkGTEPIhzn2DUMg.json,TRUE
kMm/6V+YuyJ2qVR7tn78PL8xmtQ=,And the Lion Said Shibboleth,R.P.L. Johnson ,Issue 48: 4th Quarter 2013,2013-09-29,Fiction,,,,https://www.abyssapexzine.com/2013/09/and-the-lion-said-shibboleth-by-r-p-l-johnson/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/YKp0OK+6P44+9TzIc6h7FiQdnzI.json,TRUE
kVaktelXjshEHJ9kiwLAwS0YYag=,Along the Road to Giants,Emily McCosh ,Issue 69: 1st Quarter 2019,2019-01-01,Fiction,,,,https://www.abyssapexzine.com/2019/01/along-the-road-to-giants/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/CO7bmEYl4KFoPuytXhCI451vkPs.json,TRUE
kWYUN75fAoyE1EZ2pD55NUP92/U=,The Singularity Whales,Timothy Mudie,Issue 47: 3rd Quarter 2013,2013-06-27,Fiction,,,,https://www.abyssapexzine.com/2013/06/singularitywhales/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/428p3j+GNDDWY29Lxmu8yNbRXJw.json,TRUE
kZJZ13ZygLiewbxNKjtQ0DVBEQw=,Daft Old Man,Pam L. Wallace,Issue 50: 2nd Quarter 2014,2014-03-31,Flash Fiction,,,,https://www.abyssapexzine.com/2014/03/daft-old-man/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/F8QRyVFBtmhqVdDeqHgeQhI0X0M.json,TRUE
kfQZdMSEH135ud/yTaU3MtaXjsw=,Go Outside,Adam Vine,Issue 63: 3rd Quarter 2017,2017-06-20,Fiction,,,,https://www.abyssapexzine.com/2017/06/go-outside/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/Tu1cXc46iG-XOOP70VduYbkqWYk.json,TRUE
kpNPo+sNW4aUFRCfZk/a/n1+ZP8=,The Many Faces of Lisa Adorn,Matthew Kressel,Issue 15: 3rd Quarter 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-third-quarter-2005-the-many-faces-of-lisa-adorn/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/tYJyiP9vR+IbuRJ8kbr5fuucNmo.json,TRUE
lAPfhocahc+CjeOw6S1oQ1sGCDc=,Trans,Paul Rogalus,Issue 38: 2nd Quarter 2011,2011-03-26,Flash Fiction,,,,https://www.abyssapexzine.com/2011/03/trans-by-paul-rogalus/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/0fC3khHAstsQ0pivbnoRIaFRSLg.json,TRUE
lImVI7/RIM05wofWd0k7FJSTYlk=,Five To Nowhere,Benjamin Buchholz,Issue 1: January/February 2003,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2003/abyss-apex-januaryfebruary-2003-five-to-nowhere/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/lFmolu9Nhi6kEAnsl4qr9pntzO0.json,TRUE
lJgdACu2Dc8w4pTcEBo0mT1Stb4=,Moon Lantern,Rebecca A. Willman,Issue 11: October 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-october-2004-moon-lantern/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/XvgmPlh3+M0cpkJ4s5QSkfhA53Q.json,TRUE
lRwi/Am0jJAmU0LvHRTuR/PxOS8=,The Halo Wave,Lael Salaets,Issue 37: 1st Quarter 2011,2010-12-19,Fiction,,,,https://www.abyssapexzine.com/2010/12/the-halo-wave/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/uslPClB6OevxGXcH3Bp-1aOY+60.json,TRUE
lbs+HQ/7Mlc9bOrHx2Jjhci0kJg=,Section III,Caren Gussoff,Issue 31: 3rd Quarter 2009,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/section-iii/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/4C81lMfGiEw+EJqvaRvuMH3TOgw.json,TRUE
lf0jz04KxJXdKFJEikh2T1VYiUQ=,The Coldest Room in the House,Lon Prater,Issue 46: 2nd Quarter 2013,2013-04-01,Fiction,,,,https://www.abyssapexzine.com/2013/03/the-coldest-room-in-the-house-lon-prater/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/WZlsqmOJ8tt+K4YszMhXp2ZgC9M.json,TRUE
m+rSzncfdI3jQ1mowQ6KEPt3e3E=,Pan de Oro,J. Stern,Issue 13: January-February 2005,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2005/abyss-apex-january-february-2005-pan-de-oro/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/rxSJ39fdqy4uTx9ZyQIVD0FrdFY.json,TRUE
mDvHqoPEU72+4BO2lLXuYc5pjb8=,Grampy Cybercop,J.P. Boyd,Issue 45: 1st Quarter 2013,2013-01-01,Flash Fiction,,,,https://www.abyssapexzine.com/2013/01/grampy-cybercop/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/NAhnN+noSx74ZFY5GfV1WrXkGE0.json,TRUE
mKIpJJaJk3J8PbiHhj5WizmL3nw=,One Hand Washes The Other,Fraser Sherman,Issue 29: 1st Quarter 2009,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2009/one-hand-washes-the-other/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/9F3Z0yz5y3CU7j-0jWE0svXquvY.json,TRUE
mNITQaf+Et4EsMDeC4zfnZyP1sQ=,A Greater Good,Laura O’Brien,Issue 74: 2nd Quarter 2020,2020-03-11,Fiction,,,,https://www.abyssapexzine.com/2020/03/a-greater-good/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/0SzF68raJf+LQqmO6dizqikxaXw.json,TRUE
mRp1cihSVpB4GCTTiyM2sFI6LYo=,Idle Thoughts,John C. Wright,Issue 52: 4th Quarter 201,2014-09-30,Fiction,,,,https://www.abyssapexzine.com/2014/09/idle-thoughts/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/JCmj3j-IG-6EggOFMTxRkBPX6zw.json,TRUE
mdGr5uhs/5udD1O4TXOkupvEoTE=,Viewed,N. E. Chenier,Issue 44: 4th Quarter 2012,2012-09-27,Fiction,,,,https://www.abyssapexzine.com/2012/09/viewed/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/vZV8Zxng4llRuonJMhRGug5jHBc.json,TRUE
mdRxHuRbu/lQOO16PqvNWVeigX8=,A Patch of Dirt in Paradise,Lee Budar-Danoff,Issue 59: 3rd Quarter 2016,2016-06-27,Flash Fiction,,,,https://www.abyssapexzine.com/2016/06/a-patch-of-dirt-in-paradise/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/mHoaLZMWMGXMP9iKN4se52hR2XQ.json,TRUE
n1JicGu48NYkLcNHFih26pKV7Bg=,Angel Maker,Katherine Toran,Issue 61: 1st Quarter 2017,2017-01-01,Flash Fiction,,,,https://www.abyssapexzine.com/2017/01/angel-maker/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/lg32wGMcJQ5ZmSatHa98gM7Ub7w.json,TRUE
n5jbP18DD84LwaDFyeyh3+J7QfU=,Infestation,R. A. O’Brien,Issue 85: 1st Quarter 2023,2023-01-01,Fiction,,,,https://www.abyssapexzine.com/2023/01/infestation/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/YDwGHEuqr1y7ieOABUiGmjOV8ys.json,TRUE
naI61OJ5yJ12OYj+h2gts2NFy5Y=,Pulling Pictures,Andy Dudak,Issue 46: 2nd Quarter 2013,2013-04-01,Fiction,,,,https://www.abyssapexzine.com/2013/03/pulling-pictures-andy-dudak/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/KRy3mPxuasQXCV9p6mpkaztMB+8.json,TRUE
njLIq6zbWnYU064teFV0xuqrZDA=,A Clockwork Break ,Shawn Scarber,Issue 17: 1st Quarter (January-February) 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/abyss-apex-first-quarter-2006-a-clockwork-break/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/0uFbeujwU8nDQ83vFJpARYcY6Wc.json,TRUE
nkQ3vTOfSBNE8NtIFO7cRFRbjFk=,Malum in Se,Deborah L. Davitt,Issue 78: 2nd Quarter 2021,2021-04-01,Fiction,,,,https://www.abyssapexzine.com/2021/04/malum-in-se/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/5qbXAhHAyGpfk+djrOMbSO+XvtM.json,TRUE
nrqe6L82U3Gv3V5SRwc5CJ6IZxc=,Mimosa,Greg Forshaw,Issue 52: 4th Quarter 201,2014-09-30,Fiction,,,,https://www.abyssapexzine.com/2014/09/mimosa/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/4c0lftGEhVO2-6mDW-RF4GzYWK0.json,TRUE
o2sTTtx+BNrPaiI63+LO9IAKy/A=,The Farmgirl and the Kitsune,Patrick J. Hurley,Issue 60: 4th Quarter 2016,2016-09-05,Fiction,,,,https://www.abyssapexzine.com/2016/09/the-farmgirl-and-the-kitsune/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/kRjpidgQMglaYcR2Fi0zKyIC0Ys.json,TRUE
o2yefx/LW1gXYT4958pTefRGHJQ=,Pinny,M. Keaton,Issue 22: 2nd Quarter 2007,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2007/pinny/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/-qFMwO753+EGwME1+yJZJdVeCmk.json,TRUE
oHd56IxMajy+JmI6icWWTTPyMiQ=,Prelude To Battle,Gwendolyn Clare,Issue 35: 3rd Quarter 2010,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/prelude-to-battle/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/l9hr+50YlN0hJrnAgBtGxjYyyu0.json,TRUE
oMsLg0LFOFsRUUh6ijiKba4Iwpc=,When Maxwell’s Demon Met Schrödinger’s Cat,Jack Hillman,Issue 18: 2nd Quarter (April) 2006,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2006/abyss-apex-second-quarter-2006-when-maxwells-demon-met-schrodingers-cat/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/KMY8b7w3hQxqUn41kzWXkkj9ODM.json,TRUE
oSRebKZOkGqHvgR8INAa801NUVM=,Ablution,by anne m. gibson,Issue 78: 2nd Quarter 2021,2021-04-01,Flash,,,,https://www.abyssapexzine.com/2021/04/ablution/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/RWGLyjlB4PkX6MgR5qJVtpPMj+8.json,TRUE
oz6c6b7lEarFoeP0yX7VHV/RG2w=,U U B US,Greg Beatty,Issue 7: January/February 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-january-february-2004-u-u-b-us/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/ivlDl-DE348jOqDyps7coIAaUjc.json,TRUE
p/OLf2Je0hy9Zsyl4jpa6PYLl0Y=,High Art,Alan Smale,Issue 36: 4th Quarter 2010,2011-01-02,Short Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2010/high-art/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/NS7Ihu-rrfXCXR7TP0PmPNyU1tw.json,TRUE
p6+tzIOaBcs8YOuKHY0CbKQRDbg=,Meteor Man,Mike Adamson,Issue 82: 2nd Quarter 2022,2022-03-07,Flash,,,,https://www.abyssapexzine.com/2022/03/meteor_man/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/-P0BJhbVK7Lg24D61vF0CsiS108.json,TRUE
pEmrdyZHqzzyd355BqSShpgvrDw=,Scales and Fire,Jeff Soesbe,Issue 75: 3rd Quarter 2020,2020-06-16,Fiction,,,,https://www.abyssapexzine.com/2020/06/scales-and-fire/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/k6MItv4DTAQkAShBrCzrtY4hk6U.json,TRUE
pQqSfxxhnQvMrqJMxmg6h8o4W7s=,Ghosts of Cretaceous Park,Larry Hodges,Issue 26: 2nd Quarter 2008,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2008/ghosts-of-cretaceous-park/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/0jCO21AN5XbrUH3WI43zBNvONNE.json,TRUE
pR8nIAQG2OWgfmFj8aAenrel+q4=,My Kingdom,Hannah Wolf Bowen,Issue 7: January/February 2004,2011-01-02,Fiction,,,,https://www.abyssapexzine.com/archives/abyss-and-apex2004/abyss-apex-january-february-2004-my-kingdom/,Abyss & Apex,abyssapexzine.com,./scrape/jsonfiles/4ly70RNQOtW0PLPGDbRkkrchJOQ.json,TRUE
