fingerprint,title,author,hostname,date,categories,tags,id,license,source,source-hostname,excerpt,filename
JBba5sfiHkZ9tMw5CN0RX7/xZP0=,Brita's Holiday Village,Jeffvandermeer,weirdfictionreview.com,2012-11-13,Fiction;From the Archives,,,,https://weirdfictionreview.com/2012/11/britas-holiday-village/,Weird Fiction Review,"Weirdfictionreview.com is pleased to offer Karin Tidbeck’s very creepy “Brita’s Holiday Village” in a cross-promotion with the World SF Blog. World SF is also running this story today, and celebrating Tidbeck’s collection Jagannath with a week of features and a book give-away. Jagannath, from our Cheeky Frawg Press, is yet another manifestation of the remit here at Weirdfictionreview.com to feature […]",./scrape/jsonfiles/a26LUwGajazg7aR-qmg7bTRdAk0.json
/r1fFb5ece80n14FCaLplRLzenA=,Remembrance is Something Like a House,Adam Mills,weirdfictionreview.com,2013-02-19,Fiction,,,,https://weirdfictionreview.com/2013/02/remembrance-is-something-like-a-house/,Weird Fiction Review,"Will Ludwigsen’s fiction has appeared in Alfred Hitchcock’s Mystery Magazine, Asimov’s Science Fiction, Weird Tales, Strange Horizons, and many other magazines. His first collection of short fiction, Cthulhu Fhtagn, Baby! and Other Cosmic Insolence, appeared in 2007. A 2011 MFA graduate from the University of Southern Maine’s Stonecoast program in popular fiction, he teaches creative writing at […]",./scrape/jsonfiles/Mx748raE1OI2XOmkfw9eV8KrWrw.json
rRmMlzXz2T8wzk/IzmKYcLy8j+M=,Selected Poetry of Eric Basso,Adam Mills,weirdfictionreview.com,2012-03-07,Fiction,,,,https://weirdfictionreview.com/2012/03/selected-poetry-of-eric-basso/,Weird Fiction Review,"As part of Eric Basso Week here at Weirdfictionreview.com, we wanted to provide readers with a selection of his poems. Six different poetry collections are represented here, with the exception of his most recent collection, Umbra. This is but a small representation of his poetic output, and we encourage readers to seek out more of his poetry. […]",./scrape/jsonfiles/JzRL0tHs57WL1vzJ-kA34fihQJs.json
aJFUZHlt1nssazlmwHiNJjuOSP0=,The Gallows-Horse,Jeffvandermeer,weirdfictionreview.com,2011-12-19,Fiction,China Mieville;Cyclonopedia;fiction;Reza Negarestani,,,https://weirdfictionreview.com/2011/12/the-gallows-horse/,Weird Fiction Review,"With the publication of Cyclonopedia, Reza Negarestani catapulted to the forefront of the most interesting uncanny writers of the twenty-first century. Given that his work partakes heavily of nonfiction forms and of philosophical approaches to The Weird, even though also quite visceral, Negarestani may not be to everyone’s taste. But he is clearly the most […]",./scrape/jsonfiles/ctGCO+GYOrU1FMORl9OlV0K47JQ.json
FPCs+vncOxVoFxcyD9iAqFs2brM=,The Fall of Ashes,Adam Mills,weirdfictionreview.com,2012-04-03,Fiction,,,,https://weirdfictionreview.com/2012/04/the-fall-of-ashes/,Weird Fiction Review,"A story from Secret Europe by John Howard and Mark Valentine, “the ultimate collection, the singular masterpiece dedicated to the great sepia-coloured world of a Secret Europa,” in Ex Occidente’s opinion “the book of the decade.” You can order the book here. As he walked home from his job as a book-keeper at the ochre export office, […]",./scrape/jsonfiles/t11NGZtfw1Hrz2vNhge4rswjwx4.json
5V4tqhL8tHsnvi0pTUv+G4SkL9w=,The Divinity Student: Part Two,Adam Mills,weirdfictionreview.com,2013-09-12,Fiction;The Divinity Student,,,,https://weirdfictionreview.com/2013/09/the-divinity-student-part-two-2/,Weird Fiction Review,"The following is an excerpt from Michael Cisco’s novel The Divinity Student, currently available in e‑book form from Cheeky Frawg Books, in addition to several other of his novels. WFR is proud to serialize The Divinity Student in support of the author and his books, and we will be reprinting the entire novel over the […]",./scrape/jsonfiles/IuMTEyo-WbTVboq-5r1c1Jad1X0.json
ZJSk10C+M+5scxRAAn5cwMSdokE=,The Lost Machine: Chapter Eight,David Davis,weirdfictionreview.com,2016-02-15,Fiction;The Lost Machine,,,,https://weirdfictionreview.com/2016/02/the-lost-machine-chapter-eight/,Weird Fiction Review,"WFR is proud to serialize The Lost Machine in support of its author and illustrator, Richard A. Kirk. We will be reprinting the entire novel with its illustrations over the course of five weeks with a new chapter every Monday and Wednesday. Wherever possible, formatting has been made to match that available in the e‑book. This part of […]",./scrape/jsonfiles/EKDGvFMl4CBQEUcWAcjnhYqrx5o.json
qmt8KywcV2mjXx2A0FBAcTOesJc=,The Dire Wolf,Adam Mills,weirdfictionreview.com,2012-03-21,12 Days of Monsters;Fiction,,,,https://weirdfictionreview.com/2012/03/the-dire-wolf/,Weird Fiction Review,"Genevieve Valentine’s fiction has appeared or is forthcoming in Clarkesworld, Strange Horizons, Journal of Mythic Arts, Fantasy Magazine, Lightspeed, and Apex, and in the anthologies Federations, The Living Dead 2, The Way of the Wizard, Running with the Pack, Teeth, and more. Her nonfiction has appeared in Lightspeed, Tor.com, and Fantasy Magazine, and she is […]",./scrape/jsonfiles/lvbvUSAm0kpG-OcNQaYCcD4sZHk.json
5omvYYlVF1RPPH2hDf/7fQ/NUtI=,Excerpt: Move Under Ground,Adam Mills,weirdfictionreview.com,2013-05-21,Fiction,,,,https://weirdfictionreview.com/2013/05/excerpt-move-under-ground/,Weird Fiction Review,"Nick Mamatas is the author of several novels, including Bullettime and the forthcoming Love is the Law. His short fiction has appeared, or soon will, in Asimov’s Science Fiction, Weird Tales, Tor.com, and the anthologies Lovecraft’s Monsters and Best American Mystery Stories. Among other things, Mamatas is highly regarded for his work in Lovecraftian fiction, including the […]",./scrape/jsonfiles/+t5Uda-g8yrD7m9rnpBdfopUdVc.json
yjTKVTywl9W4y4Scehj6NVD3x8U=,"The Thing In: The Weeds, The Hall, The Cellar, The Jar",Jeffvandermeer,weirdfictionreview.com,2012-03-26,12 Days of Monsters;Fiction,,,,https://weirdfictionreview.com/2012/03/the-thing-in-the-weeds-the-hall-the-cellar-the-jar/,Weird Fiction Review,"Dear Monstrous Reader: For our last day of 12 Days of Monsters, we have consolidated all of our Things in one place, for a veritable explosion of…things. Three classics and a modern eccentricity we find classic… “The Thing in the Hall” by E.F. Benson “The Thing in the Weeds” by William Hope Hodgson “The Thing in the […]",./scrape/jsonfiles/JHYVWXkP7PtR+Wvuq4f9R1M3GBY.json
TgfBjztO8swrYmKPC3KMlTJx0/Q=,The Willows,Jeffvandermeer,weirdfictionreview.com,2011-11-07,Fiction,,,,https://weirdfictionreview.com/2011/11/the-willows/,Weird Fiction Review,"1. After leaving Vienna, and long before you come to Buda-Pesth, the Danube enters a region of singular loneliness and desolation, where its waters spread away on all sides regardless of a main channel, and the country becomes a swamp for miles upon miles, covered by a vast sea of low willow-bushes. On the big maps this deserted area […]",./scrape/jsonfiles/1yans0HMqgN8mS41pPHOLbCAhR4.json
auHZmOkgiDvvkr/QnhVr7rkmLEg=,The Old Pageant,Adam Mills,weirdfictionreview.com,2014-09-08,Fiction,fiction;Laird Barron;supernatural fiction;weird fiction,,,https://weirdfictionreview.com/2014/09/the-old-pageant/,Weird Fiction Review,"One of our favorite anthologies this year has been The Children of Old Leech: A Tribute to the Carnivorous Cosmos of Laird Barron (Word Horde). Edited by Ross E. Lockhart and Justin Steele, The Children of the Old Leech features all new stories created with elements straight out of the weird fiction of author Laird Barron. It’s an exquisite collection of […]",./scrape/jsonfiles/Zg5CPvIAtmlANqJ-eQe7puOEk5g.json
Xio+1pHNovsf2x7QYr5VU15hvNk=,Excerpt: The Damned Highway--Fear and Loathing in Arkham,Jeffvandermeer,weirdfictionreview.com,2011-12-16,Fiction,,,,https://weirdfictionreview.com/2011/12/excerpt-the-damned-highway-fear-and-loathing-in-arkham-by-nick-mamatas-and-brian-keene/,Weird Fiction Review,"The Damned Highway: Fear and Loathing in Arkham by Nick Mamatas and Brian Keene (Dark Horse) is a clever, disturbing, and absurd (in the best sense) mash-up of Lovecraft and Hunter S. Thompson that made our recommended gift list for the year. What’s it about? “Horror legend Brian Keene and cult storytelling master Nick Matamas dredge up a tale of […]",./scrape/jsonfiles/p5ZqHIaGD0jQkksS0VE178YoiN8.json
+Z11U7MVAQ66Lm3J5fgTPj5cFI4=,It's a Good Life,Jeffvandermeer,weirdfictionreview.com,2012-10-12,Fiction,,,,https://weirdfictionreview.com/2012/10/creepy-classic-its-a-good-life/,Weird Fiction Review,"Jerome Bixby (1923 — 1998) was an American short story and script writer who wrote four Star Trek episodes and helped write the story that became the classic sci-fi movie Fantastic Voyage (1966). He is most famous for the “It’s a Good Life” (1953), also made into a Twilight Zone episode and included in Twilight Zone: The Movie (1983). […]",./scrape/jsonfiles/PgLknv2YYqqhzosOBF+DwEopdso.json
z38Ty6AFE4Xe/f8AohtY8YaHiZQ=,The Red Dress,Edward Gauvin,weirdfictionreview.com,2014-06-20,Fiction,Cute and Creepy;fiction;Grotesque;horror;the weird;Thomas Owen;translations;weird fiction,,,https://weirdfictionreview.com/2014/06/the-red-dress/,Weird Fiction Review,"Nadine Monfils was born in Etterbeek, Belgium in 1953. A novelist, short story writer, film director and producer, for many years she taught screenwriting at the Université Européenne d’Ecriture in Brussels and in prisons throughout France. As a journalist and film critic, she has been a regular contributor to Père Ubu, Focus, and Tels Quels. Her first book of stories, Laura […]",./scrape/jsonfiles/VVDxBfeVb-K3nCNr2OXsy4s0stM.json
nnD14H0vjG9MZV+U2P39nyGPrxw=,Weiroot,Jeffvandermeer,weirdfictionreview.com,2012-08-16,12 Days of Monsters;Fiction,,,,https://weirdfictionreview.com/2012/08/weiroot-by-jeffrey-ford/,Weird Fiction Review,"Weiroot, you mad man, what do you think you’re doing, sitting in the chill of the night, winking at the winking stars? Are you sending them a message? Come visit me? And what if they were to? What if in say a year or two a star fell, swept down out of the dark, trailing green fire, and […]",./scrape/jsonfiles/tNAcNNgv6fuVBPIjo6wdpJT57GU.json
qSJfZywDR/gxkxVcqsshCllg2B4=,The Lost Machine: Chapter Ten,David Davis,weirdfictionreview.com,2016-02-22,Fiction;The Lost Machine,,,,https://weirdfictionreview.com/2016/02/the-lost-machine-chapter-ten/,Weird Fiction Review,"WFR is proud to serialize The Lost Machine in support of its author and illustrator, Richard A. Kirk. We will be reprinting the entire novel with its illustrations over the course of five weeks with a new chapter every Monday and Wednesday. Wherever possible, formatting has been made to match that available in the e‑book. This part of […]",./scrape/jsonfiles/1QKXZoTc0zRNfTWJgI8aG7KfD14.json
apWH7uOHGWY0qUrqHRW+PsIv6wA=,The Lake,David Davis,weirdfictionreview.com,2016-06-20,Fiction,Matthew Cheney,,,https://weirdfictionreview.com/2016/06/the-lake/,Weird Fiction Review,"The following story originally appeared in Matthew Cheney’s new collection, Blood: Stories (Black Lawrence Press, 2016). It originally appeared in Lady Churchill’s Rosebud Wristlet #21 (2007). This is the first time it has appeared online. — Weird Fiction Review Editors They wouldn’t allow us near the lake when they hauled the bodies out. We stood, huddled against each […]",./scrape/jsonfiles/Hj4XcT6KChBHBZVyR8ZDKQAR1kk.json
sTUsitYnDCbv+002FGnZHAP1GU4=,"Ocelia, Ocelia",David Davis,weirdfictionreview.com,2015-04-06,Fiction;Weird Birds,finnish fiction;weird birds;weird fiction,,,https://weirdfictionreview.com/2015/04/ocelia-ocelia/,Weird Fiction Review,"Ocelia, Ocelia, tell me who has hurt you. Who plucked your wings bare? Who stole your scarlet feathers? Was it the men I saw launch themselves off the cliff, the ones that hid behind the ashen clouds? What names did they call one another? Describe to me their plumage and whistle patterns. Ocelia, my little sister, […]",./scrape/jsonfiles/B8YgwRHR+GFANZ2fYRQ6+zfDYZg.json
Cfqmr8wdgskMKQqmKdkS35ze9+o=,The Dissection,Jeffvandermeer,weirdfictionreview.com,2012-05-07,Fiction,,,,https://weirdfictionreview.com/2012/05/the-dissection/,Weird Fiction Review,"Georg Heym (1887- 1912) was a German poet and playwright who also wrote one novel. Heym believed in the idea of the “demon city,” which symbolized his repudiation of romanticism in the midst of the rise of industrialism and repressive systems. Still, he lived a wild and passionate life, accompanied by depression and restlessness. In 1910 he […]",./scrape/jsonfiles/c2akM9yR92J7bBkMjCCRihqZKLk.json
sn896aNsf+bPvKa+c4i/UWdXeqI=,Thirteen at Table,Adam Mills,weirdfictionreview.com,2012-10-23,Fiction,,,,https://weirdfictionreview.com/2012/10/thirteen-at-table/,Weird Fiction Review,"Lord Dunsany (1878 — 1957) was a prolific Anglo-Irish writer and dramatist, known for fantastical fiction, some of it dark. His real name was Edward John Moreton Drax Plunkett, 18th Baron of Dunsany. Born to one of the oldest titles in the Irish peerage, Dunsany lived much of his life at perhaps Ireland’s longest-inhabited home, Dunsany Castle near […]",./scrape/jsonfiles/CfGeNDVKLgoqNZWipFnfgagsgRY.json
TV3DSIht9zCLAmy8cQSGi2b2lEI=,Creature,Jeffvandermeer,weirdfictionreview.com,2012-03-17,12 Days of Monsters;Fiction,,,,https://weirdfictionreview.com/2012/03/creature-by-ramsey-shehadeh/,Weird Fiction Review,"Ramsey Shehadeh splits his time between writing stories and writing software. His fiction has appeared in Weird Tales (where “Creature” originally appeared), Strange Horizons, and The Magazine of Fantasy & Science Fiction. He blogs at Glass Maze. “Creature” is one of our favorite stories, in part because of the brilliant juxtaposition of an energetic and seemingly […]",./scrape/jsonfiles/kiTLdue8zpgIG+stEElAAmnE5wo.json
GpJPaPbM+9lGbeQVeXYzW2oLHIU=,"""The City"" by Jeff VanderMeer",David Davis,weirdfictionreview.com,2017-04-25,Fiction,fiction;Jeff VanderMeer;weird fiction,,,https://weirdfictionreview.com/2017/04/the-city/,Weird Fiction Review,"I. The Detective The rabbit was dead. Was white. Was dead. Was six feet long. Supine. A trace of red against its mouth. A pocket watch half buried in the sand. Rubbery and indistinct, a blackish waistcoat curled across its midriff. While above us the mountain rose like a threat or a throat, unexpected. I could smell the death in […]",./scrape/jsonfiles/BU1wrWmprpS6IUPvLmTVc8toi2U.json
3rezHHgf6gZu1O7GDBWWtBWPcws=,The Lost Machine: Chapter Nine,David Davis,weirdfictionreview.com,2016-02-17,Fiction;The Lost Machine,,,,https://weirdfictionreview.com/2016/02/the-lost-machine-chapter-nine/,Weird Fiction Review,"WFR is proud to serialize The Lost Machine in support of its author and illustrator, Richard A. Kirk. We will be reprinting the entire novel with its illustrations over the course of five weeks with a new chapter every Monday and Wednesday. Wherever possible, formatting has been made to match that available in the e‑book. This part of […]",./scrape/jsonfiles/dFgDYfF8Qf+3Xf3Hd9-8qNdtbTY.json
