fingerprint,title,author,date,series,categories,tags,id,license,comments,source,hostname,source-hostname,excerpt,filename,has_text
20fXE4pxkoSYL9nVlyHU0oqF8iQ=,"I, Cthulhu, or, What’s A Tentacle-Faced Thing Like Me Doing In A Sunken City Like This (Latitude 47° 9′ S, Longitude 126° 43′ W)?",Neil Gaiman,2009-12-28,Original Fiction,Lovecraftian;Science Fiction,Cthulhu;H P Lovecraft;Neil Gaiman,28121,,,https://www.tor.com/2009/12/28/i-cthulhu-or-whats-a-tentacle-faced-thing-like-me-doing-in-a-sunken-city-like-this-latitude-47d-9-s-longitude-126d-43-w/,tor.com,Tor.com,Here’s Cthulhu as seen from Neil Gaiman’s unique perspective…,./scrape/jsonfiles/Q4OoIcch3je1gjK7J4FrqxMBOu4.json,TRUE
x21U8eyEUgycCBMRoO3M/QSBxdc=,Farewell Performance,Nick Mamatas,2009-12-31,Original Fiction,Fantasy,Edited By Patrick Nielsen Hayden;Fantasy;Nick Mamatas;Original Fiction;Short Fiction;Tim Bower;Tor Com Original,28310,,,https://www.tor.com/2009/12/31/farewell-performance/,tor.com,Tor.com,"Jaskey has a flashlight, a captive audience, and a story about the end of the world — what could be better?",./scrape/jsonfiles/xsxs+UowX4l5X8ZdqKZbdJTpf+Q.json,TRUE
LCPK7IUUkjU76Sy6MFETU/D2X0k=,Looking for Truth in a Wild Blue Yonder,Ken Scholes; Jay Lake; Www Jlake Com,2010-01-13,,Humor;Science Fiction,Edited By Patrick Nielsen Hayden;Gregory Manchess;Humor;Jay Lake And Ken Scholes;Original Fiction;Science Fiction;Short Fiction;Stephan Martiniere;Tor Com Original,27264,,,https://www.tor.com/2010/01/13/looking-for-truth-in-the-wild-blue-yonder/,tor.com,Tor.com,"Charlie is dealing with complicated grief, and even his therabot is out of ideas. But the back-alley grief counselors might have something to help: it looks like blue asparagus, and it’s call…",./scrape/jsonfiles/BzNFQDiKFGu1IlethB86p4PikOk.json,TRUE
jbIS31BBhlx0VCc5zN2i+1dzVCU=,The Starship Mechanic,Jay Lake; Ken Scholes,2010-01-13,,Humor;Science Fiction,Edited By Patrick Nielsen Hayden;Gregory Manchess;Humor;Ken Scholes And Jay Lake;Original Fiction;Science Fiction;Short Fiction;Stephan Martiniere;Tor Com Original,27268,,,https://www.tor.com/2010/01/13/the-starship-mechanic/,tor.com,Tor.com,"Charlie is dealing with complicated grief, and even his therabot is out of ideas. But the back-alley grief counselors might have something to help: it looks like blue asparagus, and it’s call…",./scrape/jsonfiles/vpyz12JRO5MRSr6QaBJB-Nt4Vt4.json,TRUE
u5sf7c6d/90eNsR2ZAgIzaBMCFw=,Vilcabamba,Harry Turtledove,2010-02-03,,Science Fiction,Alien Invasion;Aliens;Edited By Patrick Nielsen Hayden;First Contact;Harry Turtledove;Jason Chan;Original Fiction;Science Fiction;Short Fiction;Tor Com Original,29937,,,https://www.tor.com/2010/02/03/vilcabamba/,tor.com,Tor.com,"Harris Moffatt III, President of the Free United States and Prime Minister of Canada, has never seen Washington, D.C.; it belongs to the Krolp now, along with ninety percent of everything. All he c…",./scrape/jsonfiles/3JwOlE28xTNfSnEVUnBtFXWNATs.json,TRUE
iim8RDxYBmfkhRjhXbSqOzy4E5E=,King of an Endless Sky,Kurt Huggins; Zelda Devon,2010-02-11,,,Childhood;Comics;Kurt Huggins And Zelda Devon;Original Fiction;Science Fiction;Tor Com Original,28347,,,https://www.tor.com/2010/02/11/king-of-an-endless-sky/,tor.com,Tor.com,"A comic from Kurt Huggins and Zelda Devon, collectively known as Teetering Bulb. King of an Endless Sky is part Antoine de Saint-Exupéry, part Windsor McCay, and part, um… gerbils. Enjoy!",./scrape/jsonfiles/qA6C6EaCUOGb6EVqBIXZ36+LyBg.json,TRUE
clYRkW3Py9ixdnsaCmZVMrDanBg=,Tourists,Sean Craven,2010-02-17,,Humor;Science Fiction,Aliens;Edited By Patrick Nielsen Hayden;First Contact;Goni Montes;Humor;Original Fiction;Science Fiction;Sean Craven;Short Fiction;Tor Com Original,30244,,,https://www.tor.com/2010/02/17/tourists/,tor.com,Tor.com,"His grandma is just your average sweet, supportive, lipstick-wearing, enchilada-loving Christian Scientist. Yeah, and the aliens are just tourists…",./scrape/jsonfiles/GmvH2m9xUrS7mMyuvUt+-xkizuM.json,TRUE
UPbi3N4Rf1ismDHbs+mIdQjQNwM=,The Final Now,Gregory Benford; Www Gregorybenford Com,2010-03-04,,Science Fiction,Edited By Patrick Nielsen Hayden;Gregory Benford;Original Fiction;Rick Berry;Science Fiction;Short Fiction;Tor Com Original,30597,,,https://www.tor.com/2010/03/04/the-final-now/,tor.com,Tor.com,"Once upon a moment, the One spoke to He and She, and learned that infinity and eternity are slippery concepts. At best.",./scrape/jsonfiles/t5kf3yT4VmpQenPKNE8csk4r0MU.json,TRUE
hgfDc2MTrrSf0+nQy5ITMNaT0u4=,The Next Invasion,Robert Reed; Www Robertreedwriter Com,2010-03-17,,Science Fiction,Alien Invasion;Aliens;Chris Buzelli;Edited By Patrick Nielsen Hayden;First Contact;Movies;Original Fiction;Robert Reed;Science Fiction;Short Fiction;Tor Com Original,30915,,,https://www.tor.com/2010/03/17/the-next-invasion/,tor.com,Tor.com,"The next invasion won’t be little green men landing their spaceship in the National Mall. It will start somewhere quiet, like a dark road at night…",./scrape/jsonfiles/bCiP-wkn78Y4OJUuaRQd7aeX3FQ.json,TRUE
U5Ova2eQnv/YACi84sl31Voe1/0=,A Softer World 11,Emily Horne; Joey Comeau,2010-04-01,A Softer World,,Comics;Joey Comeau And Emily Horne;Original Fiction;Tor Com Original,39462,,,https://www.tor.com/2010/04/01/asw11/,tor.com,Tor.com,"As part of its original sequential art offerings, each month tor.com will be bringing you a new A Softer World strip, by the inimitable Joey Comeau and Emily Horne. There are years worth of classic…",./scrape/jsonfiles/z7ueqhluzzX3HzpECd0rC9kNTE0.json,TRUE
I4OTiKs9WOZAa7PB6mVOd9R0LUw=,"Four Horsemen, at Their Leisure",Richard Parks,2010-04-21,,Apocalyptic And Post Apocalyptic;Fantasy,Biblical;Edited By Patrick Nielsen Hayden;Fantasy;Jon Foster;Original Fiction;Post Apocalyptic;Richard Parks;Short Fiction;Tor Com Original,32016,,,https://www.tor.com/2010/04/21/four-horsemen-at-their-leisure/,tor.com,Tor.com,"What’s a horseman of the Apocalypse to do when the Earth has been picked bare, scoured clean, and burned black? Perhaps a spot of…gardening?",./scrape/jsonfiles/52XWIbn0TBfE05BYkL6VZXIFLc4.json,TRUE
U5Ova2eQnv/YACi84sl31Voe1/0=,A Softer World 12,Emily Horne; Joey Comeau,2010-05-01,A Softer World,,Comics;Joey Comeau And Emily Horne;Original Fiction;Tor Com Original,39470,,,https://www.tor.com/2010/05/01/asw12/,tor.com,Tor.com,"As part of its original sequential art offerings, each month tor.com will be bringing you a new A Softer World strip, by the inimitable Joey Comeau and Emily Horne. There are years worth of classic…",./scrape/jsonfiles/-jYlJwWZe5tqq8lhhn9-m7TFEak.json,TRUE
i9dQcjhDoSd5Z09r4b+lcGR1XyE=,The Courtship of the Queen,Bruce McAllister,2010-05-05,,Fantasy,Bruce Mcallister;Childhood;Edited By Patrick Nielsen Hayden;Eric Fortune;Fantasy;Oceans;Original Fiction;Short Fiction;Tor Com Original,32902,,,https://www.tor.com/2010/05/05/the-courtship-of-the-queen/,tor.com,Tor.com,"Some boys play baseball or computer games, but Brian keeps an army of shells in their dresser drawers. And every night, he fights for the honor of the Queen Conch and wears the marks of battle to b…",./scrape/jsonfiles/8xLwR+DrDGl9mt5r2T0KSoJjSI8.json,TRUE
8Iqrf2gVQOTNjnmRHiOeNOWpaao=,The Cockroach Hat,Terry Bisson,2010-05-26,,Humor;Science Fiction,Edited By Patrick Nielsen Hayden;Fantasy;Humor;Metafiction;Original Fiction;Present Day Fantasy;Red Nose Studio;Short Fiction;Terry Bisson;Tor Com Original,34305,,,https://www.tor.com/2010/05/26/the-cockroach-hat/,tor.com,Tor.com,"When Sam Gregory wakes up to find he has turned into a big cockroach, he is understandably dismayed. Luckily, the condition appears to be a little contagious.",./scrape/jsonfiles/w8ejbHikr+eky44VUcGXuVG+T0Y.json,TRUE
U5Ova2eQnv/YACi84sl31Voe1/0=,A Softer World 13,Emily Horne; Joey Comeau,2010-06-01,A Softer World,,Comics;Joey Comeau And Emily Horne;Original Fiction;Tor Com Original,39473,,,https://www.tor.com/2010/06/01/asw13/,tor.com,Tor.com,"As part of its original sequential art offerings, each month tor.com will be bringing you a new A Softer World strip, by the inimitable Joey Comeau and Emily Horne. There are years worth of classic…",./scrape/jsonfiles/NcMoHXKtOMFNV3A0mGEc-btqsIo.json,TRUE
FxWuTnk9bnCi9nmyEk5PiOgY9Wc=,What Doctor Gottlieb Saw,Ian Tregillis,2010-06-08,,Alternate History;Science Fiction,Alternate History;Edited By Patrick Nielsen Hayden;Gary Kelley;Ian Tregillis;Milkweed;Original Fiction;Science Fiction;Short Fiction;Tor Com Original;Wwii,34730,,,https://www.tor.com/2010/06/08/what-doctor-gottlieb-saw/,tor.com,Tor.com,"Gretel has wires in her head. Gretel likes to pick wildflowers. Gretel is one of the subjects on the farm, and she is Doctor Gottlieb’s responsibility, but she knows something she isn’t…",./scrape/jsonfiles/G05+mNfGZ-qxex5+bNs7cluKtSk.json,TRUE
511tRwegWELjknLur8/w500kW7s=,Small Offerings,Paolo Bacigalupi,2010-06-30,,Dystopian;Science Fiction,Dystopia;Near Future;Night Shade Books;Paolo Bacigalupi;Pump Six;Science Fiction;Short Fiction,35529,,,https://www.tor.com/2010/06/30/small-offerings/,tor.com,Tor.com,"Tor.com is pleased to present a reprint of one of Paolo Bacigalupi’s lesser-known stories: “Small Offerings,” which was in the Lou Anders-edited Pyr anthology Fast Forward I and the limited e…",./scrape/jsonfiles/5KM1Xaeletepacb4oD8Y5Pl9L3g.json,TRUE
U5Ova2eQnv/YACi84sl31Voe1/0=,A Softer World 14,Emily Horne; Joey Comeau,2010-07-01,A Softer World,,Comics;Joey Comeau And Emily Horne;Original Fiction;Tor Com Original,39476,,,https://www.tor.com/2010/07/01/asw14/,tor.com,Tor.com,"As part of its original sequential art offerings, each month tor.com will be bringing you a new A Softer World strip, by the inimitable Joey Comeau and Emily Horne. There are years worth of classic…",./scrape/jsonfiles/ua0gtYUlsVY72j5pMk4QjsZo-Qw.json,TRUE
FHNCyGelx/zFLsW0cUqz3NMgayM=,Olga,C T Adams,2010-07-06,Fiction,Fantasy;Urban Fantasy,C T Adams;Dave Palumbo;Edited By Melissa Singer;Fantasy;Original Fiction;Paranormal Romance;Short Fiction;Tor Com Original;Urban Fantasy,35776,,,https://www.tor.com/2010/07/06/olga/,tor.com,Tor.com,"Earth wizard Olga Petrovic is falsely accused of the most heinous of crimes—the murder of two fellow wizards, one of them her own sister! To clear her name, Olga must join forces with her family’s …",./scrape/jsonfiles/AkJ60snkpCRfkzqquUHKPEdZin0.json,TRUE
eTOQTsi63UOc8oGOCaW5GmuPzi0=,The President’s Brain is Missing,John Scalzi,2010-07-12,,Humor;Science Fiction,Carl Wiens;Edited By Patrick Nielsen Hayden;Humor;John Scalzi;Original Fiction;Politics;Present Day Science Fiction;Science Fiction;Short Fiction;Tor Com Original,35972,,,https://www.tor.com/2010/07/12/the-presidents-brain-is-missing/,tor.com,Tor.com,"The question is, how can you tell the President’s brain is missing? And are we sure we need it back?",./scrape/jsonfiles/jMtfePhIDn28OVJ1m7sGb7K1Pjo.json,TRUE
yAP+LAIIZwomoOjkKuEOo4YcFuA=,The Ghost of Leadville,Jeanne C Stein,2010-07-12,Fiction,Paranormal;Urban Fantasy,Fantasy;Jeanne C Stein;Paranormal Romance;Running Press Books;Short Fiction;The Mammoth Book Of Vampire Romance 2;Urban Fantasy;Vampires,35888,,,https://www.tor.com/2010/07/12/the-ghost-of-leadville/,tor.com,Tor.com,This story by Jeanne C. Stein was first published in The Mammoth Book of Vampire Romance 2.,./scrape/jsonfiles/P7kD0ADm09EytbcfjNNreCBcmcg.json,TRUE
jjJJPr9Y86OxPTyCHMh82w+07ow=,Fare Thee Well,Cathy Clamp,2010-07-15,Fiction,Contemporary Fantasy;Fantasy,Cathy Clamp;Childhood;Contemporary Fantasy;Edited By Melissa Singer;Fantasy;Goni Montes;Mythology;Original Fiction;Present Day Fantasy;Short Fiction;Tor Com Original;Urban Fantasy,36159,,,https://www.tor.com/2010/07/15/fare-thee-well/,tor.com,Tor.com,What should be a simple summer internship in the county morgue is transformed into the most unusual experience of Lia Thantos’s life when she unthinkingly violates ancient protocols and summons Cha…,./scrape/jsonfiles/yN2RGnWEkcf2UEqKVxBlki1bI38.json,TRUE
2XUfUvO9vuS1Fe5fY064vXQB1WI=,A Stroke of Dumb Luck,Shiloh Walker,2010-07-19,Fiction,Fantasy;Urban Fantasy,Fantasy;Jason Chan;Original Fiction;Paranormal Romance;Shapeshifters;Shiloh Walker;Short Fiction;Tor Com Original;Urban Fantasy,36302,,,https://www.tor.com/2010/07/19/a-stroke-of-dumb-luck/,tor.com,Tor.com,"When a teenaged girl goes missing, her mother calls Kit Colbana, scion of an ancient line of warriors — unfortunately, Kit’s heritage doesn’t impress the local wererats much. They…",./scrape/jsonfiles/6TwpyrmqMfBA7DcfRxX9IhbRSs0.json,TRUE
VabRwlq+CrD2LWAeXA5BSehax4c=,How Tor.com Is Like (And Not Like) A Two-Year-Old,Idiots Books,2010-07-20,,,Birthdays;Childhood;Comics;Humor;Idiotsbooks;Original Fiction;Stubby;Tor Com;Tor Com Original,36426,,,https://www.tor.com/2010/07/20/how-torcom-is-like-and-not-like-a-two-year-old/,tor.com,Tor.com,Happy birthday to us!,./scrape/jsonfiles/0qh77bInICDLXtfdg73y6JI3Neg.json,TRUE
rAonJjWvktCFcNClr8Lmyl4Qkmc=,Bogieman,Carole Nelson Douglas,2010-07-21,Fiction,Paranormal;Urban Fantasy,Carole Nelson Douglas;Fantasy;Short Fiction;Urban Fantasy,36441,,,https://www.tor.com/2010/07/21/bogieman/,tor.com,Tor.com,This short story by Carole Nelson Douglas was originally published in Unusual Suspects: Stories of Mystery and Fantasy.,./scrape/jsonfiles/2MCTu2Z1svGOVgggYTODvL2Gdf8.json,TRUE
WLXlLD/+lqzAcbUPsdUXXi6rKGM=,Eve of Sin City,Sylvia Day,2010-07-22,Fiction,Fantasy;Urban Fantasy,Edited By Melissa Singer;Fantasy;Gordon Crabb;Original Fiction;Paranormal Romance;S J Day;Short Fiction;Tor Com Original;Urban Fantasy,36515,,,https://www.tor.com/2010/07/22/eve-of-sin-city/,tor.com,Tor.com,"Sin City—Las Vegas—is home to humans and Infernals of all sorts: the good, the bad, and the ugly. If you ask Evangeline Hollis, “good” is in short supply, “ugly” might be amusing, but “bad” is most…",./scrape/jsonfiles/yLZrlbAhHzCg5J6HVovKUJBtj5w.json,TRUE
yknZzZNYrAyEDq1hO52c/jahMEQ=,Fangs for Hire,Jenna Black,2010-07-26,Fiction,Paranormal;Urban Fantasy,Fantasy;Jenna Black;Paranormal Romance;Running Press Books;Short Fiction;The Mammoth Book Of Vampire Romance;Urban Fantasy;Vampires,36454,,,https://www.tor.com/2010/07/26/fangs-for-hire/,tor.com,Tor.com,This short story by Jenna Black was originally published in The Mammoth Book of Vampire Romance.,./scrape/jsonfiles/4nJ1MvCZffxS-eBxE-MITxrJ3Rg.json,TRUE
KdtAbKLCq7Tl1+nQslRBheP05kY=,The Cage,A M Dellamonica,2010-07-28,Fiction,Fantasy;Romantic,Alyx Dellamonica;Contemporary Fantasy;Fantasy;Gay Interests;Marcos Chin;Original Fiction;Short Fiction;Tor Com Original;Urban Fantasy;Werewolves,36745,,,https://www.tor.com/2010/07/28/the-cage/,tor.com,Tor.com,The eerie thing about Paige Adolpha wasn’t how she turned up right when I was reading about her in the paper. It wasn’t her fame as the star witness in the local werewolf trial. What br…,./scrape/jsonfiles/y9+2AvoplFqv0zVcyF2ilh6jIHA.json,TRUE
Du62xPX8xIyAzSc4cyZ3VKxTiEA=,What Makes a River,Deborah Coates,2010-08-04,Fiction,Fantasy;Urban Fantasy,Deborah Coates;Fantasy;Original Fiction;Paranormal Romance;Sam R Kennedy;Short Fiction;Tor Com Original;Urban Fantasy,37103,,,https://www.tor.com/2010/08/04/what-makes-a-river/,tor.com,Tor.com,"There’s a Thing in Lake Michigan and it’s after Beth’s roommate. Beth wants someone else to take care of it. But when no one steps up, not even the mysterious Paul, who does this …",./scrape/jsonfiles/835KG6phCDx2eQkGfWffkw9kOjI.json,TRUE
VtAEBTOJ0ULzw0SQVteRIB7RDcA=,Divided by Infinity,Robert Charles Wilson,2010-08-05,,Hard Science Fiction;Science Fiction,Aliens;Anthropic Principle;Far Future;Hard Science Fiction;Robert Charles Wilson;Science Fiction;Sfxsf;Short Fiction;Starlight 2;Tor Books,37126,,,https://www.tor.com/2010/08/05/divided-by-infinity/,tor.com,Tor.com,"This short story by Robert Charles Wilson was originally published in the Starlight 2 anthology, edited by Patrick Nielsen Hayden.",./scrape/jsonfiles/rMDI5igOApYpNaRLL64otUZU3Do.json,TRUE
jTOlqcVv2FLRHH0RAMZRw/Qe5Lg=,The Fermi Paradox Is Our Business Model,Charlie Jane Anders,2010-08-11,,Humor;Science Fiction,Aliens;Charlie Jane Anders;Chris Buzelli;Edited By Patrick Nielsen Hayden;First Contact;Original Fiction;Science Fiction;Short Fiction;Tor Com Original,37452,,,https://www.tor.com/2010/08/11/the-fermi-paradox-is-our-business-model/,tor.com,Tor.com,"Jon and Toku travel the universe suspended in Interdream, only waking up to check up on certain business ventures. Simple. Until one of the business ventures, something called “Earth,” …",./scrape/jsonfiles/eo+6FApcVMy6vPJaEGcEx6tWukc.json,TRUE
lzC5CtMuczhDuMh9c72TLrCb9wA=,The Speed of Time,Jay Lake; Www Jlake Com,2010-08-25,,Hard Science Fiction;Science Fiction,Edited By Patrick Nielsen Hayden;Far Future;Hard Science Fiction;Jay Lake;Original Fiction;Science Fiction;Short Fiction;Stephan Martiniere;Tor Com Original,37927,,,https://www.tor.com/2010/08/25/the-speed-of-time/,tor.com,Tor.com,"Strange things are happening in deep space, and then closer to home, and then closer; someone has pulled the plug on the universe.",./scrape/jsonfiles/eOiwu5ZZ9Ra7wwTK0nUYq4GaMgs.json,TRUE
rlW6VEBf2zTqaO8JmUOGpJfNEaA=,The Monster’s Million Faces,Rachel Swirsky,2010-09-08,,Science Fiction,Contemporary Science Fiction;Original Fiction;Rachel Swirsky;Sam Weber;Science Fiction;Short Fiction;Tor Com Original,38550,,,https://www.tor.com/2010/09/08/the-monsters-million-faces/,tor.com,Tor.com,"The mind has an amazing ability to heal itself, especially given the newest therapies, but Aaron’s mind just won’t cooperate. And neither will… he.",./scrape/jsonfiles/3JPquvO+U6+5pvEWQ0YL92OC004.json,TRUE
bG1L95Q5hFBgISirm2X+VMxVMF8=,Bitter Grounds,Neil Gaiman,2010-09-13,Original Fiction Comics,Fantasy,Contemporary Fantasy;Ekaterina Slepicka;Fantasy;Neil Gaiman;Rick Berry;Short Fiction;Zombies,38661,,,https://www.tor.com/2010/09/13/bitter-grounds/,tor.com,Tor.com,This classic Neil Gaiman story appeared first in the Mojo: Conjure Stories anthology and subsequently in Gaiman’s collection Fragile Things.,./scrape/jsonfiles/WO9phy3vyzrfbMRfd9YxM6a6V6Y.json,TRUE
/6R3+cZoTWWA7lmx6jA5hxvcs3Q=,Zombies vs. Scenesters,Sean Bieri,2010-09-14,Zombie Week,,Comics;Humor;Sean Bieri;Tor Com Comic;Zombies,38942,,,https://www.tor.com/2010/09/14/zombies-vs-scenesters/,tor.com,Tor.com,The inimitable zombie conjurer Sean Bieri is back with a series of cartoons depicting life on the scene. Check back each day of Zombie Week (Monday 9/13-Friday 9/17) for a new cartoon.,./scrape/jsonfiles/wZZuf9XfBh-0vo66nhnXJRO1Cgs.json,TRUE
9sToVkQHnfmPHehEz7XesktJctE=,Good People,David Wellington,2010-09-14,Zombie Week,Horror,David Wellington;Fantasy;Short Fiction;Zombies,38869,,,https://www.tor.com/2010/09/14/good-people/,tor.com,Tor.com,"This zombie short story by David Wellington appeared in The Living Dead 2, edited by John Joseph Adams.",./scrape/jsonfiles/x6Tw0yBb8dnYNkSxnxmr-JNLmm8.json,TRUE
ZR1bOv/vucwahPNh/coO0U0rtYQ=,Dear Melissa,Kurt Huggins; Zelda Devon,2010-09-15,Zombie Week,,Comics;Dystopia;Kurt Huggins And Zelda Devon;Original Fiction;Tor Com Original;Zombies,38963,,,https://www.tor.com/2010/09/15/melissa/,tor.com,Tor.com,"A little zombie love-letter, from the team who brought us King of an Endless Sky and The Dreaded Question.",./scrape/jsonfiles/jFs+zjxQCdwoHxXXCtMKNsHFlRY.json,TRUE
BAbRH+KwfpdlAAmNJ5yFl9x8cPE=,Preparations,Mark Mills,2010-09-16,Zombie Week,Horror;Humor,Brian Elig;Edited By Liz Gorinsky;Mark Mills;Original Fiction;Short Fiction;Tor Com Original;Zombie Week;Zombies,39076,,,https://www.tor.com/2010/09/16/preparations/,tor.com,Tor.com,Ronald T. Turner is prepared for anything. And the zombies are prepared for him.,./scrape/jsonfiles/uBEBm4N9beegVsLtQGmuthdXYkA.json,TRUE
MwnFMB6oXKwWqqsYxYJXxrnmNoo=,"A Softer World, series 2",Emily Horne; Joey Comeau,2010-09-24,A Softer World,,Comics;Invasions;Joey Comeau And Emily Horne;Original Fiction;Planes;Tor Com Original,27079,,,https://www.tor.com/2010/09/24/a-softer-world-series-2/,tor.com,Tor.com,"As part of its original sequential art offerings, each month Tor.com will be bringing you a new A Softer World strip, by the inimitable Joey Comeau and Emily Horne. There are years worth of classic…",./scrape/jsonfiles/769rUHPCeV9LNSv7RPv7FXcQPwQ.json,TRUE
