fingerprint,title,author,editor,date,categories,excerpt,hostname,source,source-hostname
SY/rpeIsOj2TF+cED02gEQjGZGc=,Memory is a Rumor – Yaroslav Barsukov,Yaroslav Barsukov,B Morris Allen Editor; Publisher,2018-01-26,Science fiction;Story,"In the heat, even paper seemed to sweat. Dr. Startsev’s fingers left wet stains on the pages of the open notebook, on a number: thirty. Thirty minutes to try and deter the people about to enter his…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/memory-is-a-rumor-yaroslav-barsukov/,Metaphorosis
EXlVKeZpZ5CZN9LquRXZBpoKAvs=,Tower of Mud and Straw II: The Adversary – Yaroslav Barsukov,Yaroslav Barsukov,B Morris Allen Editor; Publisher,2020-10-30,Fantasy;Podcast;Serial;Story,"The hammer fell in an arrhythmic pulse, like an old man’s heart, skipping a punch each time the chisel it hit dropped another inch into the device.",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/tower-of-mud-and-straw-ii-the-adversary-yaroslav-barsukov/,Metaphorosis
euQ70307KRlPbJfP2FPf9RfpAKI=,Chasing the Light – Gloria Wickman,Gloria Wickman,B Morris Allen Editor; Publisher,2018-05-25,Science fiction;Story,"Markus stood on the rocky hill in front of his house, neck aching as he craned it toward the sky. He’d been waiting for hours. He’d snuck early out of bed, slinking his way through the house and sl…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/chasing-the-light-gloria-wickman/,Metaphorosis
6uNuzfO4RPGj/UKVauU1gJxczZo=,A Time for Understanding – Lisa Fox,Lisa Fox,B Morris Allen Editor; Publisher,2019-11-15,Fantasy;Podcast;Story,"I lay your bulky, yellow head on my lap, your labored breaths hot against my nightdress. Your massive Labrador paws thrash against an unrelenting hardwood floor, as if you’re trying to run to a pla…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/a-time-for-understanding-lisa-fox/,Metaphorosis
C5dH494BHO/WJcw1uYajuTqophw=,Dekker’s Miracle – Frank Oreto,Frank Oreto,B Morris Allen Editor; Publisher,2017-12-22,Science fiction;Story,"Charlie “Bull” Dekker drove his cruiser down the East Valley Road and thought about a woman who wasn’t his wife. Donna Swanger, the woman in question, had recently made her interests in Charlie fai…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/dekkers-miracle-frank-oreto/,Metaphorosis
ZKrI6sv9n2j2zm3DoLoSq6SDr/s=,Esma’s Margaret – Damien Krsteski,Damien Krsteski,B Morris Allen Editor; Publisher,2021-01-29,Podcast;Science fiction;Story,"“Power’s out again,” Esma’s father shouted from the living room.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/esmas-margaret-damien-krsteski/,Metaphorosis
X9Jq7gLUMSRl/hsOht9dXg9qRAk=,Seeders – Jamie Killen,Jamie Killen,B Morris Allen Editor; Publisher,2016-02-26,Fantasy;Story,"The wheat died three days after Elin’s skin began to itch. The itching started as a rash on the backs of her hands, little round bumps standing out from her skin. She ignored it at first, went to w…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/seeders-jamie-killen/,Metaphorosis
o/i/8zGg7V+oLS9t4zjH2rEzzFk=,The Wife of Fabian Vitalik – Mariah Montoya,Mariah Montoya,B Morris Allen Editor; Publisher,2017-11-24,Fantasy;Story,"The day that Fabian Vitalik’s wife left, rain masked the roar of the sea just beyond their rock garden. Fabian ended fishing early because of the storm, and came home to find his wife dozing on the…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/the-wife-of-fabian-vitalik-mariah-montoya/,Metaphorosis
bB4swnRk69aykJsPiv5V8wzJAKM=,Scraps – Juliet Kemp,Juliet Kemp,B Morris Allen Editor; Publisher,2017-04-07,Fantasy;Story,"The bell jingled, and Emmeline looked, frowning, at the door through to the front of the shop. She was in the middle of a fitting, and one did not expect interruptions if one was being fitted for c…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/scraps-juliet-kemp/,Metaphorosis
1bvODRSNk2zGEtF4EG6b0I52cKQ=,Graven Image – B. Morris Allen,B. Morris Allen,B Morris Allen Editor; Publisher,2018-09-07,Science fiction;Story,"It’s about impressions. First impressions, last impressions, the creased and corrugated impressions that life leaves on our skin as it wears us down to our essentials, and eventually to nothing. I …",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/graven-image-b-morris-allen/,Metaphorosis
n3sEs3jL2jVRE3a26vaF8L/tovI=,The Hissing Trees – Ian Donnell Arbuckle,Ian Donnell Arbuckle,B Morris Allen Editor; Publisher,2022-08-12,Podcast;Science fiction;Story,The biovin Charis heard the rumors about the messenger long before he arrived at her laboratory.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/the-hissing-trees-ian-donnell-arbuckle/,Metaphorosis
iyY0706/skjhXj6GbLht9JiQJvQ=,Her Last Will – Karl El-Koura,Karl El-Koura,B Morris Allen Editor; Publisher,2022-09-16,Podcast;Science fiction;Story,"In the night, the silent robots took away his wife and left a note in her place.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/her-last-will-karl-el-koura/,Metaphorosis
cVCbAjw2+WKEe/m9/VeTX0jQxU8=,Business as Usual – N. R. Lambert,N. R. Lambert,B Morris Allen Editor; Publisher,2017-01-13,Science fiction;Story,"“Thank you for registering with NamMo.com, America’s #1 personalized munitions retailer…” The message arrived at 8:46 a.m. Andy was fixing his coffee for the drive to work when the alert dinged. He…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/business-as-usual-n-r-lambert/,Metaphorosis
Shpl9MtUsLKM6JkaMtRUukwaKJ0=,Bedwyr by the Sea – C.B. Blakey,C.B. Blakey,B Morris Allen Editor; Publisher,2020-01-24,Fantasy;Podcast;Story,"As the sun set over the sea, an old man built a sandcastle. His old green anorak sagged around him, patched and salt stained from years spent on the coastline. The sun glinted from the waves, so br…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/bedwyr-by-the-sea-c-b-blakey/,Metaphorosis
ZmWYPwhrrikS5/jX+yoPrGjCTq8=,Spells for Going Forth by Day – V.G. Campen,V.G. Campen,B Morris Allen Editor; Publisher,2021-03-05,Fantasy;Podcast;Story,"I find Anubis about a mile past the Amtrak rails, where the sawgrass of the New Jersey salt marsh turns to swaying reeds of papyrus.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/spells-for-going-forth-by-day-v-g-campen/,Metaphorosis
bW93gbuCgDa9FX3S2+hU3ybRPNA=,Flann Brónach and the King’s Champion – Allison Wall,Allison Wall,B Morris Allen Editor; Publisher,2016-09-30,Fantasy;Story,"Once, there was an ancient forest that had always been growing, as long as there had been plants to grow and dirt to grow them in. Its trees were as tall as mountains and so wide that ten deer coul…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/flann-bronach-and-the-kings-champion-allison-wall/,Metaphorosis
P76Vx9aGDk1bDfDqZ58nlabhuCU=,"Pages Missing From the Diary of Samuel Pepys, Esq. – David Berger",David Berger,B Morris Allen Editor; Publisher,2020-09-18,Podcast;Science fiction;Story,It is well-known that there are several pages missing from Samuel Pepys’ famous diary,metaphorosis.com,https://magazine.metaphorosis.com/story/2020/pages-missing-from-the-diary-of-samuel-pepys-esq-david-berger/,Metaphorosis
fs/GOVxVbHmziHiWAkEpBH5Bm0Q=,Nobody’s Daughters and the Tree of Life – L’Erin Ogle,L’Erin Ogle,B Morris Allen Editor; Publisher,2018-06-08,Fantasy;Story,"The sun is just bellying up above the skyline and light filters through the world. I turn Star away from the Deadlands, where there aren’t any trees or shrubs and the sun has scorched the ground in…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/nobodys-daughters-and-the-tree-of-life-lerin-ogle/,Metaphorosis
2+lmP9anQZyDCyGN0Ez7yJckqCI=,Right Behind You – Matthew Gomez,Matthew Gomez,B Morris Allen Editor; Publisher,2021-11-12,Podcast;Science fiction;Story,"Carlos sat in the grav-lift, the orange light of sodium lamps pushing through his closed eyelids.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/right-behind-you-matthew-gomez/,Metaphorosis
xJvRj+9l4j1jbu0QaYpK6zVjWSk=,Through the Middle – J.B. Kish,J.B. Kish,B Morris Allen Editor; Publisher,2022-12-09,Podcast;Science fiction;Story,"There’s a woman driving slowly down highway 27 in their direction, and every couple of miles, she opens her window and lets a handful of something human-tasting scatter in the wind.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/through-the-middle-j-b-kish/,Metaphorosis
pdVuu0C2Bq984ieX6ZBVpdlXWlw=,Gatekeepers – Douglas DiCicco,Douglas DiCicco,B Morris Allen Editor; Publisher,2021-12-24,Fantasy;Podcast;Story,"Now she’d never get to finish her book, Elsie thought.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/gatekeepers-douglas-dicicco/,Metaphorosis
juTAaF3wEiW+yW/AzIwT1g25ZZE=,The Girl Who Drew the World – L.D. Oxford,L.D. Oxford,B Morris Allen Editor; Publisher,2022-07-22,Fantasy;Podcast;Story,"In the margins of her textbooks, Sara brought the world to life.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/the-girl-who-drew-the-world-l-d-oxford/,Metaphorosis
m3YzrOidKw9SvqmW6wTlAlV0vB4=,Sundown on the Hill – Timothy Mudie,Timothy Mudie,B Morris Allen Editor; Publisher,2017-03-31,Science fiction;Story,"Judy wakes up in the middle of the night to an empty bed, but she knows exactly where Edward is. There’s only one place he goes these days. As she lies there in the late summer heat, the sheet stic…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/sundown-on-the-hill-timothy-mudie/,Metaphorosis
I5eoKugAQiQsVXwJV6xMWqlOXiM=,All We Ever Look For – Cécile Cristofari,Cécile Cristofari,B Morris Allen Editor; Publisher,2021-01-08,Fantasy;Podcast;Story,"When I opened the window this morning, three parrots were perched in a tree hanging over a deserted beach of pure white sand that stretched towards a dazzling horizon.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/all-we-ever-look-for-cecile-cristofari/,Metaphorosis
zzMRMNPVZmMITYzRPXGXc7Q4c24=,A Sacrifice for the Queen – Luke Murphy,Luke Murphy,B Morris Allen Editor; Publisher,2019-04-26,Science fiction;Story,"Long before dawn I give up trying to sleep and walk around the apartment packing some essentials into a travel bag. If things go badly today, I’m prepared. As I’m putting my government passport int…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/a-sacrifice-for-the-queen-luke-murphy/,Metaphorosis
2rJWlOI80bCdvLk2AhgHE75oevs=,The Lightkeeper’s Wife – Amelia Dee Mueller,Amelia Dee Mueller,B Morris Allen Editor; Publisher,2019-02-01,Fantasy;Story,"The first time Elsie Frasier tried to murder her husband, the other women of Auskerry called it a pretty meager attempt. Some insisted it might even have been an accident. He had fallen down the la…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-lightkeepers-wife-amelia-dee-mueller/,Metaphorosis
AJkbKSbNgptt9SR5doQaZwWs6gw=,The Little G-d of Łódź – Evan Marcroft,Evan Marcroft,B Morris Allen Editor; Publisher,2018-11-02,Fantasy;Story,"On September 6, 1939, a Rabbi and Kabbalist named Yitzchok Falk sets fire to the Great Synagogue of Łódź. “The Germans will burn it anyway,” he tells his apprentice they drag a body out of the trun…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/the-little-g-d-of-lodz-evan-marcroft/,Metaphorosis
Ur7e3JsRA/QDFwmgVkPyhLNCQyQ=,The Otherside of Memory – Kelly Sandoval,Kelly Sandoval,B Morris Allen Editor; Publisher,2021-04-09,Fantasy;Podcast;Story,Lord Rivenwend of the North Star and Lady Siverstay of the Sun’s Dawning,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/the-otherside-of-memory-kelly-sandoval/,Metaphorosis
JXm/1OFKhJnDiQCejNjqQkn9ETM=,A Song Without a Voice – Brad Preslar,Brad Preslar,B Morris Allen Editor; Publisher,2016-05-13,Science fiction;Story,Dahlia traced the melody on her tablet and her song poured from speakers hidden around the subway station. It burrowed into Jonah’s ear and asked a question only she could answer. It dug into his b…,metaphorosis.com,https://magazine.metaphorosis.com/story/2016/a-song-without-a-voice-brad-preslar/,Metaphorosis
K70FWUuYR7L438RXirGQyke/JdM=,The Frozen Generation – Jacob Coffin,Jacob Coffin,B Morris Allen Editor; Publisher,2023-02-10,Science fiction;Story,"Compared to my coworkers, I didn’t get many death threats.",metaphorosis.com,https://magazine.metaphorosis.com/story/2023/the-frozen-generation-jacob-coffin/,Metaphorosis
efl3E8qbzMn6F9FZ5nOcESYQSmA=,Jewel/Gem Offering – Emily McIntyre,Emily McIntyre,B Morris Allen Editor; Publisher,2018-01-12,Science fiction;Story,"It is dawn in the half-world of Varuzza, and the sun strikes the woman’s face in strips of meat red and blue. Around her still-trim waist she wears a leather belt holstering the latest shiny aggro-…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/jewel-gem-offering-talisen-fray/,Metaphorosis
hlYU8yu/1sQ75yY2HcuPCc4rV4M=,Radical Abundance – Angie Lathrop,Angie Lathrop,B Morris Allen Editor; Publisher,2017-09-29,Science fiction;Story,"Something woke me. A sound. I rolled to my back. Sand and rock ground into my shoulders and my skin hurt everywhere and my lungs seemed too dry to work properly. But for a moment I forgot all that,…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/radical-abundance-angie-lathrop/,Metaphorosis
Nc71Z1vH1Nb9lSjmg8+JNeFb2Ug=,Regret’s Relief – Travis Wade Beaty,Travis Wade Beaty,B Morris Allen Editor; Publisher,2020-05-08,Fantasy;Podcast;Story,I would have never gone to the Glyphs of Onyx if I hadn’t fallen in love. I was in my final year at the University of Spell-Craft in Silver Forge. And as Silver Forge was the nearest port to the is…,metaphorosis.com,https://magazine.metaphorosis.com/story/2020/regrets-relief-travis-wade-beaty/,Metaphorosis
VAzA7o3ICthC1zGgO1Erf15MSKU=,In the Belly of the Angel – Henry Szabranski,Henry Szabranski,B Morris Allen Editor; Publisher,2016-01-29,Fantasy;Story,"It was Full Night, the climax of the two-week Festival of Threll, and the narrow streets of Thranrak heaved with the devout, the curious, and the avaricious. Freya Adinyan plunged past the torch-li…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/in-the-belly-of-the-angel-henry-szabranski/,Metaphorosis
n5dy286aFnTvvsK7UKw8eLIrKX4=,Showtime – Jamie Brindle,Jamie Brindle,B Morris Allen Editor; Publisher,2016-09-23,Science fiction;Story,"Week One The adverts are compelling, but you tell yourself you only watch the show because Mary wants to. Your wife has always loved reality TV. So on day one you tune in like half the nation, and …",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/showtime-jamie-brindle/,Metaphorosis
Vu/e/BWMh81tYOlPoE+ALKBVwHk=,Treedom – A.J. Cunder,A.J. Cunder,B Morris Allen Editor; Publisher,2021-11-05,Fantasy;Podcast;Story,We were playing in the park when Garold first took root.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/treedom-a-j-cunder/,Metaphorosis
1oFTuvYBwR8ht3mwl3FzzD835CE=,Luminaria – Matt Thompson,Matt Thompson,B Morris Allen Editor; Publisher,2016-07-29,Fantasy;Story,"It’s a cold, hopeless wind that blows across the Southern Seas on these winter nights. Blade-edge gusts skim the waves; paper lanterns swing from the rigging, and the merchandise below decks strain…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/luminaria-matt-thompson/,Metaphorosis
ZEDz022hN0OTKri+0kC2U1eHiZA=,Dragons I Have Slain – B. Morris Allen,B. Morris Allen,B Morris Allen Editor; Publisher,2016-09-02,Fantasy;Story,"I collect dragon tears. It isn’t difficult; they’re insidious and subtle, and they seep through my armor and into my skin like ink, leaving me stained, soiled, sorrowful — a human map o…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/dragons-i-have-slain-b-morris-allen/,Metaphorosis
32Z3Kn2js5ApVbAW1uMdQJTtNoo=,Pre-Triage – Joe Prosit,Joe Prosit,B Morris Allen Editor; Publisher,2020-05-15,Podcast;Science fiction;Story,"As of today, I’m a human crumple-zone. I saw to that myself. The highway network will see my car and label me the perfect impact absorber. There was a time I thought I had things all figured out. I…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/pre-triage-joe-prosit/,Metaphorosis
GXz0IVHk9qZn8Zbsp29WSqeg9G8=,The Ghosts of Daughters Possible – Amman Sabet,Amman Sabet,B Morris Allen Editor; Publisher,2022-04-08,Fantasy;Podcast;Science fiction;Story,"As I help the young woman from the parking lot to the diner, I notice a familiar roundness to her cheeks, which are red from the cold.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/the-ghosts-of-daughters-possible-amman-sabet/,Metaphorosis
emAiwxufQRczcN9NqoK2Mmb81J8=,Sonata III: Canta – L. Chan,L. Chan,B Morris Allen Editor; Publisher,2020-03-27,Fantasy;Podcast;Serial;Story,"Adagio: Canta Sona, on a quest for vengeance, has enlisted help of the Six Named to play a piece of heretical Music composed by his mother, the Lady Kristyk. Shailani found Sona harbouring a second…",metaphorosis.com,https://magazine.metaphorosis.com/story/2020/sonata-iii-canta-l-chan/,Metaphorosis
qw5HvOQ9avzckF3vT4JpsK37RpI=,"We, You, and the Gallery – Alex Penland",Alex Penland,B Morris Allen Editor; Publisher,2023-01-20,Podcast;Science fiction;Story,"We had thought ourselves safe, but then you found us in our little ship.",metaphorosis.com,https://magazine.metaphorosis.com/story/2023/we-you-and-the-gallery-alex-penland/,Metaphorosis
KcWCdhNBpEYnrS5dwkzodDsqwV4=,Canoes of Hava’iki – Steve Rodgers,Steve Rodgers,B Morris Allen Editor; Publisher,2017-04-28,Science fiction;Story,"Ahokupe’s wrists jerked as the sennit ropes were tied tight behind him, and he bit his lip against the pain. Forcing his spirit to quiet, he breathed the subtle scents of rotting durian from the su…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/canoes-of-havaiki-steve-rodgers/,Metaphorosis
PvBAFOkI2pDXyF7g+WATJaxnPIM=,The Nocturnals V – Mariah Montoya,Mariah Montoya,B Morris Allen Editor; Publisher,2021-09-24,Podcast;Science fiction;Serial;Story,Someone was knocking on Aoif Deckler’s door.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/the-nocturnals-v-mariah-montoya/,Metaphorosis
FMorl587I8eCzBL4URHH5v65u8o=,The Nocturnals II – Mariah Montoya,Mariah Montoya,B Morris Allen Editor; Publisher,2021-06-25,Podcast;Science fiction;Serial;Story,"“Hey, Hicks, get up. Retrievers are here.”",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/the-nocturnals-ii-mariah-montoya/,Metaphorosis
7WExF8KZBhHpJa/WUnq2ypH7hNY=,Just a Fire – A. Martine,A. Martine,B Morris Allen Editor; Publisher,2018-08-17,Fantasy;Story,"by Addison Black, JAN. 3rd, 3075 Over the past year, we at MAELSTROM have covered stories which have often bordered on the sensational, such as the famous rivalry between siblings Amaterasu and Sus…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/just-a-fire-a-martine/,Metaphorosis
jK4jO8/eomU+dMXIJLdK/q0Uzac=,Bad News from the Future – Angus Cervantes,Angus Cervantes,B Morris Allen Editor; Publisher,2017-03-17,Science fiction;Story,"“If you’re really my future self,” I said, “convince me.” “Because stopping time isn’t convincing.” “I believe you have a time machine. Prove you’re me.” I tried again to straighten my head. “If yo…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/bad-news-from-the-future-angus-cervantes/,Metaphorosis
Yy9FkA1KgY0h2BbO//1XGiFPZHM=,Satyajit Ray’s Beard or the Lack Thereof – Abhijato Sensarma,Abhijato Sensarma,B Morris Allen Editor; Publisher,2021-06-11,Podcast;Science fiction;Story,“And why would there be multiple Earths in the same universe?” the counsellor asks me.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/satyajit-rays-beard-or-the-lack-thereof-abhijato-sensarma/,Metaphorosis
J8xtABA4GLhYMfNhkpdNjLaOSlc=,The Excursionist of JCPenney – Chris Panatier,Chris Panatier,B Morris Allen Editor; Publisher,2023-02-03,Fantasy;Story,"Lorraine sat in the passenger seat of the Buick with four flat tires, applying her usual shade of lipstick.",metaphorosis.com,https://magazine.metaphorosis.com/story/2023/the-excursionist-of-jcpenney-chris-panatier/,Metaphorosis
AXw7Va1NdQLcLQfjIIdZWlh2C/A=,The Foaling Season – Samuel Chapman,Samuel Chapman,B Morris Allen Editor; Publisher,2018-06-01,Fantasy;Story,"Reynard aux Chatillon delivers a gryphon foal the morning Lucia Camoreux comes to visit. It comes out squealing, eyes shut and wings folded, sticky with placenta. Within an hour its wings open, bea…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/the-foaling-season-samuel-chapman/,Metaphorosis
FhS5NYLp0EZDesb03hU1AEiiMdY=,The Last Doctor – Jonathan Louis Duckworth,Jonathan Louis Duckworth,B Morris Allen Editor; Publisher,2022-04-15,Fantasy;Podcast;Science fiction;Story,“To heal is the noblest purpose.”,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/the-last-doctor-jonathan-louis-duckworth/,Metaphorosis
mJfdcW0GJJ9kEAXln62ZMeT/7AQ=,The Future in a Wash Basin – Erin Keating,Erin Keating,B Morris Allen Editor; Publisher,2022-03-18,Fantasy;Podcast;Story,"Co. Cork, 1896 Siobhan O’Keeffe Mahoney had never seen her own reflection.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/the-future-in-a-wash-basin-erin-keating/,Metaphorosis
xTBQqb1O1e8p58Qg+OrtOHtI134=,The Zoo Diaries III – Frances Pauli,Frances Pauli,B Morris Allen Editor; Publisher,2023-03-31,Fantasy;Serial;Story,Oliver will spend the day in a playground.,metaphorosis.com,https://magazine.metaphorosis.com/story/2023/the-zoo-diaries-iii-frances-pauli/,Metaphorosis
jR01/BYPwYeOXri+zKmGpVIXPC0=,Rock-Adda’s World – Chloe Smith,Chloe Smith,B Morris Allen Editor; Publisher,2021-02-12,Podcast;Science fiction;Story,"Adda felt that the greatest mystery of being a parent was the way it tied you, with such powerful bonds of love, to a person with whom you would continuously fail to communicate successfully.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/rock-addas-world-chloe-smith/,Metaphorosis
wWqniJb7J7/00ufzOfHySivqMRI=,Time’s Arrow – C. Heidmann,C. Heidmann,B Morris Allen Editor; Publisher,2018-07-06,Science fiction;Story,"In 2130 the Nelari began resurrecting the dead. In 2133 Talia’s father called for the first time in five years. “You want to bring her back, Dad?” After all this time, after what you did? Talia wan…",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/times-arrow-c-heidmann/,Metaphorosis
+Wu8iJqHkVzCsrW/x06kR/vDFow=,The Hole in the Wall – Andrew Leon Hudson,Andrew Leon Hudson,B Morris Allen Editor; Publisher,2016-10-07,Fantasy;Story,"It wasn’t a door, because it didn’t meet the ground. It wasn’t a window, because—no matter how high or low they are on a wall—windows show something, even if it’s just drawn curtains. Or a room pre…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/the-hole-in-the-wall-andrew-leon-hudson/,Metaphorosis
FloMkqBg90HHPHeBcZ+ZsKmxscA=,Trucks in Reverse – Christopher Cervelloni,Christopher Cervelloni,B Morris Allen Editor; Publisher,2017-06-09,Science fiction;Story,"Kevin’s dad drove the huge water truck out the town gate every Wednesday morning. The brake lights glowed bright red when the truck stopped and the guards opened the gate. The lights dimmed, then d…",metaphorosis.com,https://magazine.metaphorosis.com/story/2017/trucks-in-reverse-christopher-cervelloni/,Metaphorosis
wYsoxqVvwA3D2o5MJDU5xYDQl/4=,Infinite Possibilities I – Michael Gardner,Michael Gardner,B Morris Allen Editor; Publisher,2022-09-30,Podcast;Science fiction;Story,"Adrian’s name is typed across the front of the white envelope, but there’s no address and no stamp.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/infinite-possibilitiesi-michael-gardner/,Metaphorosis
px0r2+HFtb5RnHcFNjZXGkdSGEE=,The Nocturnals III – Mariah Montoya,Mariah Montoya,B Morris Allen Editor; Publisher,2021-07-30,Podcast;Science fiction;Serial;Story,Wisps of cotton still hung from the trees like ghost tears.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/the-nocturnals-iii-mariah-montoya/,Metaphorosis
qbQJMM1AblcjHLgWquXVbZ8dBFg=,The Forest of New People – Thom Connors,Thom Connors,B Morris Allen Editor; Publisher,2018-07-13,Fantasy;Story,"When winter comes to Vakning Forest, nothing changes. The evergreens, packed tightly together, don’t wilt or become bare. Nor does the smell fade. As the winter deepens, the snow covers the canopy …",metaphorosis.com,https://magazine.metaphorosis.com/story/2018/the-forest-of-new-people-thom-connors/,Metaphorosis
Sv28/kopkvEv4y7+jCg2MziP9QU=,Vacation Gnomes – Aaron DaMommio,Aaron DaMommio,B Morris Allen Editor; Publisher,2021-02-05,Fantasy;Podcast;Story,"Amy wrestled the key into the beach house door with one hand while balancing her phone on her shoulder, the whole operation complicated by the tote bag weighing down one arm.",metaphorosis.com,https://magazine.metaphorosis.com/story/2021/vacation-gnomes-aaron-damommio/,Metaphorosis
WuHRNU8Ckfrn1xibq7we4nvue7c=,The Lonely King – Gunnar De Winter,Gunnar De Winter,B Morris Allen Editor; Publisher,2019-11-29,Fantasy;Podcast;Story,"Once, he’d had loyal subjects. Now he only had bricks and sand. Immortality was not a blessing. He had dragged his throne to the highest tower of town. It had been an arduous task, but he’d had – q…",metaphorosis.com,https://magazine.metaphorosis.com/story/2019/the-lonely-king-gunnar-de-winter/,Metaphorosis
N8+5bT08b1cEzHWc43KbmbTSefw=,In the House of Geometers – David Cleden,David Cleden,B Morris Allen Editor; Publisher,2022-01-14,Fantasy;Podcast;Story,"Luca heard the voice of god, speaking to him through the arithmos.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/in-the-house-of-geometers-david-cleden/,Metaphorosis
nf0MI2gKuRyU8m12onuivwog+2I=,Shades of the Sea – J.A. Prentice,J.A. Prentice,B Morris Allen Editor; Publisher,2022-01-28,Fantasy;Podcast;Story,The village children found Larnia lying in the crashing surf.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/shades-of-the-sea-j-a-prentice/,Metaphorosis
8atYTQhLb7BNcFQc0YoIfUZ1LXw=,Singot – E.C. Fuller,E.C. Fuller,B Morris Allen Editor; Publisher,2021-07-02,Podcast;Science fiction;Story,The first Sinmai I ever saw was watching my kindergarten class play from behind the fence.,metaphorosis.com,https://magazine.metaphorosis.com/story/2021/singot-e-c-fuller/,Metaphorosis
DX3lbdaIYhooJ7gRC9Hjh/OD4jw=,The Zoo Diaries II – Frances Pauli,Frances Pauli,B Morris Allen Editor; Publisher,2023-02-24,Fantasy;Story,The gates are choked with visitors the morning after the video goes viral.,metaphorosis.com,https://magazine.metaphorosis.com/story/2023/the-zoo-diaries-ii-frances-pauli/,Metaphorosis
r4x/v0NCsjqgN9gGQH/RexHZpA4=,Infinite Possibilities II – Michael Gardner,Michael Gardner,B Morris Allen Editor; Publisher,2022-10-28,Podcast;Science fiction;Story,He reads at his work bench in the garage.,metaphorosis.com,https://magazine.metaphorosis.com/story/2022/infinite-possibilities-ii-michael-gardner/,Metaphorosis
DdaaPB5cy9tpJOlPAzX9ofvpF9A=,The Flight Home – Kaitlin McCloughan,Kaitlin McCloughan,B Morris Allen Editor; Publisher,2016-04-01,Science fiction;Story,"The bees are as alive as they ever were. They glide through Jianmen village with sun glinting from metal wings, swooping between the faded white lattice of the town’s ornate bridge. The bees, origi…",metaphorosis.com,https://magazine.metaphorosis.com/story/2016/the-flight-home-kaitlin-mccloughan/,Metaphorosis
fi2gowcuzWHjBRbhDAAADU5aUJ4=,The Dragon’s Due – Christopher Warden,Christopher Warden,B Morris Allen Editor; Publisher,2022-12-02,Fantasy;Podcast;Story,"The dragon dove out of the sky, claws extended, ready to strike.",metaphorosis.com,https://magazine.metaphorosis.com/story/2022/the-dragons-due-christopher-warden/,Metaphorosis
