fingerprint,title,author,hostname,date,categories,tags,id,license,comments,source,source-hostname,excerpt,filename,has_text
O/eTkTZTE8pnBJ47VvUHeCG9S9k=,Omonhinmin,Praise Osawaru,uncannymagazine.com,2022-03-01,,,,,,https://www.uncannymagazine.com/article/omonhinmin/,Uncanny Magazine,"“what is grief, if not love persevering?”— Vision in a village, a woman on a boat tosses her net into a lake & hopes to fish her drowned kids from its yawning mouth. the dark garment in the sky is without sparkles, a halved moon hovers, & nothing but owls eat the silence. in Bini, […]",./scrape/jsonfiles/f4DCePR2yrZzuYim78C3BnN+XHs.json,True
KhEIePAF204iB8Z9gkxjsUCO8qc=,Hel on a Headland,Elizabeth Bear,uncannymagazine.com,2023-02-07,,,,,,https://www.uncannymagazine.com/article/hel-on-a-headland/,Uncanny Magazine,"Yclept Hel I am the get of gods, the graft of a giantess. Born of steam, of smog, of striving piston. Spawn of the stride of the connecting rod. Such are the stresses and falls of my song. My sire is […]",./scrape/jsonfiles/2ve2KpSHFwDgPGNPLuuQzTEbAIA.json,True
OytmOrvGO/Ujs8IWhpyVKWdcNoQ=,smile,Beth Cato,uncannymagazine.com,2018-11-06,,,,,,https://www.uncannymagazine.com/article/smile/,Uncanny Magazine,"“you should smile,” said the man as his own smile began to melt his scream silenced by viscous dribbles of flesh she smiled",./scrape/jsonfiles/WX6SqdaUPfrxaQlWm7JgnTlFR+U.json,True
wgbxF+PadkaqnnQfRfj9YIDyDuE=,"Your Eyes, My Beacon: Being an Account of Several Misadventures and How I Found My Way Home",C L Clark,uncannymagazine.com,2022-05-03,,,,,,https://www.uncannymagazine.com/article/your-eyes-my-beacon-being-an-account-of-several-misadventures-and-how-i-found-my-way-home/,Uncanny Magazine,"She is light. Until she is not, and the lighthouse goes dark as the waves crash against the cliffside, the rocks at its foot jutting and jagged, a peril to even the most skilled navigators’ ships. “Fuck me,” I swear at the sudden black spot in my vision. The lighthouse, which burned so bright not […]",./scrape/jsonfiles/l64pbJEfJDQV2hypL6IiBXTO-8c.json,True
lSieexav317bBiTZ5AnVfrUqidc=,How the Girls Came Home,Eugenia Triantafyllou,uncannymagazine.com,2021-06-01,,,,,,https://www.uncannymagazine.com/article/how-the-girls-came-home/,Uncanny Magazine,Otter When Amalia’s father shows her the shoes this morning she wants to cry. She wants to laugh. Call him a fool. But she doesn’t. She is too tired for that. The shoes are leather with delicate lines and pointy toes. Elegant shoes for elegant feet. They might have suited her too if she had […],./scrape/jsonfiles/M79SrTu6DNFxYZng72WNu08SoKA.json,True
sA5CiUdgV6MKYSgnyyxdN03Ue4g=,"By Claw, By Hand, By Silent Speech",Elsa Sjunneson; Merc Fenn Wolfmoor,uncannymagazine.com,2018-07-03,,,,,,https://www.uncannymagazine.com/article/by-claw-by-hand-by-silent-speech/,Uncanny Magazine,"Authors Note: Where Garamond and Agency fonts are used, in italics, they are meant to represent American Sign Language. Where dialogue tags are used, it is meant to indicate orally spoken English. When I decided to study paleontology in college and graduate school, it was because the world of bones is silent. It was because […]",./scrape/jsonfiles/JawPnJxRFeSF9hKI8li8ZxFB+xQ.json,True
stiyPqI8xnT8F3qJBGWSjpURYnc=,Twenty Seventy-One,Sonya Taaffe,uncannymagazine.com,2017-05-02,,,,,,https://www.uncannymagazine.com/article/twenty-seventy-one/,Uncanny Magazine,"Eric Blair coughed out his last red breath in 1950, but George Orwell goes stumbling on through the nightlands of America, a dead man’s pub crawl trying to drown the rhythm of a stamping boot and the claque’s counterpoint applause in microbrewery bitters and too much Bud. The White House says the truth is one […]",./scrape/jsonfiles/uOIxrwWn2jDTCkH0+kkTkrQwO30.json,True
oXY1VJdsZB0q/3RkPqHAB4Rs0+I=,To a Dying Friend,Dominik Parisien,uncannymagazine.com,2015-09-01,,,,,,https://www.uncannymagazine.com/article/to-a-dying-friend/,Uncanny Magazine,To a Dying Friend by Dominik Parisien. Uncanny Magazine Issue Six poetry.,./scrape/jsonfiles/CehAQb1d7txfv8HwoJbhuPqobbk.json,True
rraEUwgLUBuYrgYW8Nu8zFQV6Yw=,Swallow,Hal Y Zhang,uncannymagazine.com,2018-04-03,,,,,,https://www.uncannymagazine.com/article/swallow/,Uncanny Magazine,"I am thankful to not be a fish again in this life. When I see a restaurant tank my jaws swell in remembrance gulp ice water like air It could be worse, my dear my mother’s port-wine birthmark ripples around her neck as she waves her fork She does not […]",./scrape/jsonfiles/6pUGlCkZedqjV-JuYDZGy7U+96Y.json,True
7wbuqezLe7RakTxpfqiGqw3IEeo=,The One,Brandon O’Brien,uncannymagazine.com,2018-07-03,,,,,,https://www.uncannymagazine.com/article/the-one/,Uncanny Magazine,"830, 831, 832, 833— on his digits he can see the crumbs of past attempts at family. He licks the strawberry stains and lists them in turns: • rejection via drowning at a river in Estonia; • so many silver baubles as he wooed British royals; • a dozen unique moments when men wanted blood […]",./scrape/jsonfiles/4kn6Jj8ImDcpXNiwrDEyMmmoCIg.json,True
o7tWXAJ2FdvnoTFnmTrKjq/82YM=,Something Different from Either,Sonya Taaffe,uncannymagazine.com,2015-11-03,,,,,,https://www.uncannymagazine.com/article/something-different-from-either/,Uncanny Magazine,"One of us looks like the Fisher King, the fog–moored curator of lost causes solitary as a heron where the sky runs to salt, a line in the water for any hope that happens by. Our hands are cut with hooks and feathers, the ache in our thighs pulling like the brackish tide; grief pearls […]",./scrape/jsonfiles/QNMNOV8Rgv90wtR5SQOj20L8R4o.json,True
yaLAsvI9XPJ/m2yKQiIwlF7xQ3Q=,Irreconcilable Differences,Lalini Shanela Ranaraja,uncannymagazine.com,2022-03-01,,,,,,https://www.uncannymagazine.com/article/irreconcilable-differences/,Uncanny Magazine,The night before first snow in Zutphen the bathroom glass is piebald with frostbreath and djinns and this month you don’t trust electricity so I kneel in the tub to dredge the blood from between my thighs until my knuckles no longer trail burnt cherries and bicycle rust down the shower curtain I asked your […],./scrape/jsonfiles/e95QPUY0EHDjkwZ3A066D3+vD+0.json,True
CrEcP1zskLnOkO4l8hYtCeizpiY=,All These Ghosts Are Playing to Win,Lindsey Godfrey Eccles,uncannymagazine.com,2023-05-02,,,,,,https://www.uncannymagazine.com/article/all-these-ghosts-are-playing-to-win/,Uncanny Magazine,"Theo is no exception. He’s doing his best to focus on blackjack, but his wife keeps wandering off. Dora’s not as strong as she used to be, and he needs to keep her away from the slot machines, where the light is perpetually fading and the floor slopes off to the DARK. Right now, it’s […]",./scrape/jsonfiles/yRtwIugk8e7qPacIASr75u1xwj4.json,True
HhxFnfkEvq3JfZomTiHnGedoRT8=,The Practical Witch's Guide to Acquiring Real Estate,A C Wise,uncannymagazine.com,2015-05-05,,,,,,https://www.uncannymagazine.com/article/the-practical-witchs-guide-to-acquiring-real-estate/,Uncanny Magazine,The Practical Witch's Guide to Acquiring Real Estate by A.C. Wise in Uncanny: A Magazine of Science Fiction and Fantasy Issue Four.,./scrape/jsonfiles/TPVlIWi6TAUj7VFuuZrRvfnjI6A.json,True
iuRZgSaysLJqS75FOGw7rvCyZuo=,The Persecution of Witches,Ali Trotta,uncannymagazine.com,2016-08-02,,,,,,https://www.uncannymagazine.com/article/the-persecution-of-witches/,Uncanny Magazine,Tell me what ‘legitimate’ means— how much proof do I need to convince you that blood is blood and bruises are bruises? Why is my voice a casualty of violence you won’t examine? Did I say no? Was I drunk? What was I wearing? A better question: why is my body not my body? Here […],./scrape/jsonfiles/LIK-FpwwjaDw00RcEjSxvu4WEKE.json,True
Efvbh17Bgxl3YDOikaqOFW4NHj8=,For Want of Milk,Grace P Fong,uncannymagazine.com,2021-11-02,,,,,,https://www.uncannymagazine.com/article/for-want-of-milk/,Uncanny Magazine,"(Content Note: Miscarriage, Animal Death) There’s magic in my mother’s cattle. Warm milk drips through my fingers and fills one, two, three iron pails. The cow lows, but she stills when I put my hand on her flank. I tell her not to worry. There’s still plenty for the calf. I carry what I […]",./scrape/jsonfiles/se35G7nvgi3YSPlbhKBCE3ia0G0.json,True
iYoN93W4BFTdzdsR/5MDWim98ws=,If We Die Unjustified,Merc Fenn Wolfmoor,uncannymagazine.com,2018-06-05,,,,,,https://www.uncannymagazine.com/article/if-we-die-unjustified/,Uncanny Magazine,"Angelcorpse, Angelcorpse, bones hollowed and so slight; Angelcorpse, Angelcorpse, you ate the marrow bright. Boiled down your wings and sawed away your teeth; plucked your feathers softly and made yourself a wreath. Why do this, darling Angelcorpse? Why mutilate you so? Is it for another’s sight or is it for your woe? Angelcorpse, Angelcorpse, you […]",./scrape/jsonfiles/eLLKBjdHGhfRAQSN6ocHCLDwrrs.json,True
qbDBBGrnsrEhUIIqKkbEW27uO4k=,Perhaps in Understanding,AnaMaria Curtis,uncannymagazine.com,2023-03-07,,,,,,https://www.uncannymagazine.com/article/perhaps-in-understanding/,Uncanny Magazine,"Yilien likes the masks. She likes that her meaning cannot be misconstrued, that when she dons Politeness no one can accuse her of overcaution or indecisiveness, the way her parents did in her childhood. When she has the right mask, she doesn’t have to speak. When Mirnai shows up in her walled garden half an […]",./scrape/jsonfiles/sfAG35Dn4olDhU-cfkV8bcKo2Ow.json,True
q7WtOCqDMMtkQetYBwHkj6B3+3w=,Collection,Vivian Li,uncannymagazine.com,2021-06-01,,,,,,https://www.uncannymagazine.com/article/collection/,Uncanny Magazine,"The day I collected my soul, the cranberries lost their innocence, twining on my doorknob in a search for something sweet. It was nearly sunset, and the mole people scuttled underground with badges and tales of espionage, the orchards dripping with caterpillars. Dark clouds almost sang my feet to sleep when a splitting echo poured […]",./scrape/jsonfiles/he0MqX4lpPF51StK+fqwpC9P33E.json,True
WixVC5GTMZqEg0A2rxHBgZoEP6s=,Requiem for a Dollface,Margaret Dunlap,uncannymagazine.com,2022-04-05,,,,,,https://www.uncannymagazine.com/article/requiem-for-a-dollface/,Uncanny Magazine,"The doll was dead. There was nothing for it. Bear had seen bad cases before: legs ripped off, heads torn from necks, hair rudely shorn. Dolls mutilated by ink, fire, even—once—the lawn mower. Not every child loved their toys gently. That was life. This was murder. He wondered if the little girl knew yet. It […]",./scrape/jsonfiles/m-lSas9aBSPAFQMUcM4bF2G-rz8.json,True
OQxyRzkHHb4wfw1g8ySIm43J/mY=,The Inaccessibility of Heaven,Aliette de Bodard,uncannymagazine.com,2020-08-04,,,,,,https://www.uncannymagazine.com/article/the-inaccessibility-of-heaven/,Uncanny Magazine,"Night. A night like any other in Starhollow: the headlights of cars, small and lost between the skyscrapers; the smell of hydromel and wine wafting from those few bars still open; and above me, the distant light of the stars, a constant reminder of the inaccessibility of Heaven. I climbed the stairs to my flat, […]",./scrape/jsonfiles/ALTpEQWo+HyPY8zT6TWv3Y5EIUI.json,True
Lfs4C6HUJBEOKCn9MHFt4eHxo/A=,To Put Your Heart Into a White Deer,Kristiana Willsey,uncannymagazine.com,2023-03-07,,,,,,https://www.uncannymagazine.com/article/to-put-your-heart-into-a-white-deer/,Uncanny Magazine,"Elaine read through the fall of Rome, and the domestication of the silk moth, and the birth of Mary Stuart and the assassination of Elisabeth Eugenie. She read through the invention of the Babbage analytic engine and the Waldorf salad and the pull tab pop can. She faced the wall, arciform as a semicolon, while […]",./scrape/jsonfiles/hgtFCq-EUBXMv1WU0pnZEEP+gKY.json,True
+0Yi+9cb9G9dB22aFC4lz9jE+A0=,Waystation City,A T Greenblatt,uncannymagazine.com,2023-01-03,,,,,,https://www.uncannymagazine.com/article/waystation-city/,Uncanny Magazine,"I was finishing the last of my nightly coffee when the nineteen-seventies twins approached my table and asked me to bear witness to their disappearance. This was not an unusual request at Cafe Liminalité, being the locale of patrons that dreamed too much and ate too little. I, being its longest and oldest customer, had […]",./scrape/jsonfiles/fYlMvBXWfelZntHz-cmfmdTrVXw.json,True
XBAwE1fHtmbqNOAaFO59vmDUCnE=,"If Love Is Real, So Are Fairies",Cynthia So,uncannymagazine.com,2019-08-06,,,,,,https://www.uncannymagazine.com/article/if-love-is-real-so-are-fairies/,Uncanny Magazine,"there was a time when i, viciously in love with you, started believing that there was a being, a living conductor of our feelings, like a—a fairy, i suppose, winged, tiny, invisible to the human eye but wondrously fast and glittering, and she, yes, she carried each warm thought you had about me to me, […]",./scrape/jsonfiles/OeR5pmrWr6T-vvzb2DWGK74IjVo.json,True
SLTTR27Dp6b7NUk+kTc9J0X42uE=,Spatiotemporal Discontinuity,Bogi Takács,uncannymagazine.com,2018-10-02,,,,,,https://www.uncannymagazine.com/article/spatiotemporal-discontinuity/,Uncanny Magazine,"I. There is the before, the escape, being hurled into the rift gashing across spacetime the needlethorn layer pulled across skin. The words that are scrambled after your brain passes through the gap. There is the after. II. After the searing rush of information there is silence. Rooms blanketed in beige, a bed soft as […]",./scrape/jsonfiles/CvpFlI6nWl6-70MlNTt9qFC5Q9o.json,True
n8//2MPpe7xD9WaVXoDOO+52otE=,Immortal Coil,Ellen Kushner,uncannymagazine.com,2021-08-03,,,,,,https://www.uncannymagazine.com/article/immortal-coil/,Uncanny Magazine,"[Marlowe] persuades men to Atheism willing them not to be afeard of bugbeares and hobgoblins, and vtterly scorning both god and his ministers Marlowe is going to outlive him. Of this, he is sure. He has seen him on the streets of Blackfriars, of Southwark, in Bladder Lane, near Aldgate… He can pretend to be […]",./scrape/jsonfiles/jTEdk-fu35liFQfbve0l7WI7u+g.json,True
TwXK3zpLgOAg2Y1GDz+X2W+aZ04=,Νόστιμον Ήμαρ,Eva Papasoulioti,uncannymagazine.com,2020-04-07,,,,,,https://www.uncannymagazine.com/article/νόστιμον-ήμαρ/,Uncanny Magazine,"Once upon the august moon, we lived and loved Earth. We’re lucky, you say, as you trace Cassiopeia for the last time with a sigh curled around your lips. You already miss this. We tasted her intestines and found them too bitter, overflowing with loss. Leaving is the thing that makes sense when […]",./scrape/jsonfiles/x3Kq4+7dH4p9DxGRjmhrOhAtc-Q.json,True
As3oD3FzQzAd0xwtK4tvH2bhD0Y=,Rising Star,Stephen Graham Jones,uncannymagazine.com,2017-03-07,,,,,,https://www.uncannymagazine.com/article/rising-star/,Uncanny Magazine,"Meerschon Grant Selection Committee— I understand that only one of these proposals you’re reading will be funded. One out of what I’m sure will be hundreds, if not thousands. And that’s just from the research community. Once scholars from other fields learn that this opportunity isn’t limited to the sciences—that they can read the Dead […]",./scrape/jsonfiles/fuLYDw8bsu2bo6XCB2Gei2s5+RM.json,True
/8In6f2UQvX/WmKmTmNj8CSagdo=,Without Prayer or the Place in the Forest,Sonya Taaffe,uncannymagazine.com,2019-11-05,,,,,,https://www.uncannymagazine.com/article/without-prayer-or-the-place-in-the-forest/,Uncanny Magazine,"for Selkie In the magic realist novel, we find the firebird in the attic of your grandmother’s diary where the last poet she went to school with left it burning like a ner tomid before she was caught in the wind of rolling stock and ash all these stories come to, their tracks stitching history’s […]",./scrape/jsonfiles/NOrvBLEvmaE5D7bEkQGAfNToSJs.json,True
baS8BW3/8tWLcA6r8gYrJcJwq9g=,The Hydraulic Emperor,Arkady Martine,uncannymagazine.com,2018-01-02,,,,,,https://www.uncannymagazine.com/article/the-hydraulic-emperor/,Uncanny Magazine,"The Hydraulic Emperor is nine minutes and twenty-seven seconds long. It was filmed on an eighteen-quadcopter neocamera rig back when neocameras were the only way to make immersive film: an early effort by Aglaé Skemety, whose Bellfalling Ascension is still the critical darling of the immersion-culture literati. The Hydraulic Emperor falls sometime between her earliest […]",./scrape/jsonfiles/un5kwfz961lCtNK-NOAwecPnvQg.json,True
